Leg Key,Origin Port Key,Destination Port Key,Leg Miles
2555,278,2834,4359.327408788542
2556,2834,935,4219.749058261797
2557,935,1222,3981.5434565115124
2558,1222,232,3795.541951697211
2559,2367,125,9092.332276347503
2560,125,182,5723.711225116273
2561,182,1162,5278.481853814196
2562,1162,3818,4776.537403312806
2563,3818,3832,1530.2187876325752
2564,818,1740,7473.188195036472
2565,1740,1480,2821.502550750227
2566,1480,673,3185.929690643187
2567,673,3356,5872.7750494753
2568,3356,233,4787.097018540169
2569,1692,284,3113.993036684128
2570,284,3823,6360.37110801797
2571,2248,1044,5921.161336278579
2572,1044,3355,1136.3188477145904
2573,3355,2506,5181.435820267316
2574,2506,3827,2361.070924545798
2575,1296,1027,7884.85339916781
2576,1027,388,2426.807050434987
2577,388,3823,671.4470182167489
2578,2041,2636,1782.5003753497913
2579,2636,2535,7948.245398606337
2580,2535,3828,8938.119564043149
2581,125,390,11307.067712826667
2582,390,2198,3445.967823670217
2583,3352,1414,1191.0099544918708
2584,1414,668,5208.566847591284
2585,668,3818,6606.357529795195
2586,3353,3821,4571.843329308345
2587,3825,1953,6882.005928750251
2588,62,2176,4530.1242265297
2589,2176,1950,8254.167470493287
2590,125,2141,4370.3102167081815
2591,2385,888,4967.196041491626
2592,888,3824,4845.71799214938
2593,3824,3826,1201.7247067951862
2594,1794,1260,422.84438189868894
2595,1260,802,5120.616530663967
2596,802,3834,1884.9215588112831
2597,3834,2652,4865.008333130497
2598,2652,231,5398.090248780357
2599,1412,3085,10333.45142737036
2600,3085,2222,4698.4861618504365
2601,2222,3119,1109.566715796288
2602,3119,801,5427.982519830449
2603,801,3832,1748.5591405289433
2604,1597,3155,7013.401941497866
2605,3155,1259,1301.586480475577
2606,1259,3357,566.3770866795999
2607,3357,3826,4513.636842614847
2608,277,1691,3768.211288351943
2609,1691,2812,4235.341450172291
2610,2812,3828,4546.07799525946
2611,3828,3825,415.42275921080835
2612,1013,278,4715.875203950078
2613,278,2597,1124.2622510930248
2614,2597,668,901.8149106680196
2615,2907,2804,1717.8201781827752
2616,2804,232,3142.661645295317
2617,15,2744,5971.6640613198415
2618,2744,1481,3195.515491300299
2619,1481,3820,7757.229326641812
2620,1225,3199,778.4856798856256
2621,3199,1094,859.1168196292309
2622,1094,3057,5053.990945941105
2623,3057,1951,1034.383156810817
2624,1951,3832,7198.476631798907
2625,4183,1403,3931.8963513956924
2626,1403,2833,8050.3270282937965
2627,2833,1480,1587.5579097793423
2628,1480,1952,4418.656393336513
2629,1296,2165,5832.872080473628
2630,2165,1481,1853.289645688133
2631,1481,669,2511.154044610439
2632,3119,3000,1431.7765246411668
2633,3000,670,5130.893890635931
2634,127,2044,5260.395159955972
2635,2044,1162,4280.240801042319
2636,1162,2551,5533.016539569964
2637,2551,3823,3258.6535297289406
2638,2535,2256,3809.4608563386278
2639,2256,1949,2463.1207639363715
2640,3066,3099,2860.722383228193
2641,3099,3355,3271.334517351613
2642,3355,3357,28.71817149044519
2643,3357,2199,5254.144014242052
2644,2199,2198,1486.1738498791765
2645,3352,670,5488.433675181356
2646,1691,3084,3531.640116768027
2647,3084,672,1817.6788131896483
2648,277,2744,2838.7116368935676
2649,2744,1217,7984.820830119533
2650,1217,2506,6265.005155350645
2651,2506,232,3253.347429100624
2652,3354,1684,3162.0938023197996
2653,1684,127,5871.176894157431
2654,127,2598,3242.5349720380573
2655,2598,1953,1609.4324980646345
2656,2857,674,662.5838830386529
2657,674,1295,7885.800764469567
2658,1295,231,4110.761686394595
2659,2248,523,6097.826888361006
2660,523,3822,4928.477518636998
2661,3822,668,7272.23607714039
2662,668,667,751.7733764100499
2663,667,3831,7795.944670508327
2664,2598,3154,5645.485228284063
2665,3154,3818,6082.459755354708
2666,3818,3820,633.9232567139954
2667,998,890,6425.875198839041
2668,890,1163,3930.0546059640415
2669,1163,3836,5414.092672903887
2670,3836,1949,5732.247298557184
2671,2815,3154,5364.480980439384
2672,3154,4215,5963.429962008735
2673,4215,3824,2769.3365630197745
2674,1597,1599,2468.8108489328915
2675,1599,1684,3464.8000558787257
2676,1684,2840,4489.231412440074
2677,2840,233,5765.867764107667
2678,233,3825,3323.1388191469596
2679,1295,2905,2653.99726491031
2680,2905,3357,698.8913526136365
2681,3357,934,594.4210266347307
2682,934,1481,3534.0377258682392
2683,1794,2526,8660.568903722782
2684,2526,1952,3272.0069623611726
2685,1692,1225,897.9922726001839
2686,1225,3820,6836.791832785088
2687,1403,1095,5363.262529888813
2688,1095,1600,5341.473609388756
2689,1600,668,2419.318027240858
2690,668,1951,655.4696778145084
2691,1951,3824,6475.324348584241
2692,1598,1381,11851.94480452315
2693,1381,802,764.7604123458925
2694,802,3828,1613.9685083113684
2695,3828,3354,3966.569033827218
2696,3354,1949,5946.321844591537
2697,2248,1013,3716.890434393324
2698,1013,3,1245.9703439826683
2699,3,2279,944.846699940417
2700,2279,3830,5365.313165542443
2701,2248,185,6743.364396457127
2702,185,3837,2585.752444695821
2703,3837,1481,8299.968196352957
2704,1389,2652,1936.0247198737468
2705,2652,3825,4178.935797691504
2706,2947,1793,4917.153654556166
2707,1793,2803,2618.665321824478
2708,2803,231,3842.0224112033125
2709,1260,2279,131.85492738807474
2710,2279,802,5061.747461345258
2711,802,233,1502.26765701095
2712,3084,3354,6006.094197041027
2713,3356,3831,2975.552449683096
2714,4214,1482,9392.288666797365
2715,1482,668,2907.040129792087
2716,802,392,3388.856844338189
2717,392,670,6873.889511308836
2718,127,1684,5871.176894157431
2719,1684,891,3497.459761066094
2720,891,3833,8788.313966431671
2721,1162,2436,991.6822682401041
2722,2436,1480,4519.178854535344
2723,1480,1950,3810.0575123063527
2724,2742,2435,1186.2484983930447
2725,2435,232,6395.894861142919
2726,3828,1952,6663.587976165801
2727,2079,1793,7562.172587705784
2728,1793,934,693.0097402176697
2729,934,3830,5413.026527574282
2730,3830,1950,7148.045746026239
2731,1163,2280,179.16112858015688
2732,2280,1952,5617.868242273707
2733,2176,3066,4265.98916509866
2734,1261,1856,5010.5569357095965
2735,1856,3825,1413.4612700422015
2736,2332,2043,8199.639530877814
2737,2043,2486,2148.7603874364545
2738,2486,3153,2058.2260359452066
2739,3153,1951,5538.348659340725
2740,1094,1222,4447.621066496019
2741,1222,2803,2060.361498694214
2742,2803,2685,5399.307153488706
2743,2685,1481,3811.4191707316722
2744,1795,669,5357.748090680381
2745,392,3355,4142.538160749603
2746,3355,3001,819.4457000217898
2747,3001,1225,1577.1286242375688
2748,1225,672,4263.334527344516
2749,523,890,5627.254294314388
2750,890,672,7516.0107555262075
2751,3056,1795,5814.293124557684
2752,1795,523,7419.267034484174
2753,523,3833,5741.930453545242
2754,3833,3839,2430.838365933252
2755,3839,182,7797.985124768808
2756,2816,171,6145.35409058658
2757,171,182,4531.150590068089
2758,126,1600,3685.333979849142
2759,1600,2598,1668.535755364761
2760,2598,672,1211.421376223287
2761,672,3837,7596.640489434486
2762,3837,3829,898.713914187018
2763,284,273,3003.5944863350405
2764,273,1952,5375.511526835781
2765,2857,4214,9028.316654688164
2766,4214,3814,2726.4762529569916
2767,3814,3837,1011.9095402769681
2768,3837,3836,1569.435917570511
2769,1296,2944,6177.949090335629
2770,2944,2255,1274.669006669615
2771,2255,3832,8778.995095758133
2772,3832,1951,7198.476631798907
2773,2803,2743,4345.457409909365
2774,2743,1480,4233.623591116704
2775,1480,1259,4436.629100126
2776,1259,3816,4009.1446952239553
2777,1740,2,974.3038886535999
2778,2,523,7546.915793345992
2779,523,3832,4564.590453487098
2780,3353,2636,610.218185682073
2781,2636,673,5216.378278497865
2782,2112,171,5085.7616380116
2783,171,2653,1210.2764130518608
2784,2653,3355,886.9425590886634
2785,3355,3830,4975.452687091708
2786,3830,1952,6462.575551883426
2787,2367,998,5840.915442048628
2788,998,3829,2467.823064298521
2789,171,669,5208.659497011393
2790,669,3831,7151.181094334555
2791,3831,3834,1718.1616334243274
2792,2506,2907,5024.321981107564
2793,2907,669,6432.448990406978
2794,2384,1044,4300.671843903532
2795,1044,284,3989.963119991694
2796,284,2907,2506.2930804764196
2797,2907,3834,5085.123722128243
2798,4266,389,7286.872113532503
2799,389,3827,627.9741277588873
2800,3355,2168,1481.4615681847324
2801,2168,668,5840.247144430568
2802,2906,2053,2981.8520766335146
2803,2053,1951,4827.821326579216
2804,2682,2044,1972.6001868978617
2805,2044,4265,1163.8295062409345
2806,4265,3,2427.8480581949652
2807,3,1952,5749.154673472312
2808,830,2813,3009.555029553205
2809,2813,2198,6667.714451652592
2810,1412,3199,6528.21672814492
2811,3199,1414,558.7172666404775
2812,1414,390,3334.167640836394
2813,390,3819,2739.8989275975096
2814,3819,1949,7163.571219263197
2815,4266,2062,3253.395596539711
2816,2062,1952,4858.1760726765715
2817,1296,2815,5553.60844650668
2818,2815,2234,7449.759806186979
2819,2234,231,5172.479847110086
2820,198,1326,2403.512336627132
2821,1326,2436,1637.79438175846
2822,2436,672,5016.207676094452
2823,283,2803,1814.6339506974377
2824,2803,2906,1963.6140819993325
2825,2906,3821,5083.557461800541
2826,3353,190,186.3454027007845
2827,190,1481,3820.0378203349733
2828,2833,1095,3689.369304710337
2829,1095,1403,5363.262529888813
2830,1403,3828,1134.255972735497
2831,2677,2813,4385.903020615744
2832,2813,3827,5255.815684261177
2833,934,1479,4606.502169730492
2834,2332,1095,10435.28012140428
2835,1095,3820,5416.9826196183585
2836,3820,3825,1582.9638986603097
2837,2653,1429,1743.3532934819016
2838,1429,670,5781.296616494619
2839,1691,3153,1296.4799670375426
2840,3153,1414,831.7709125689315
2841,390,3826,2847.1276377589365
2842,3826,3836,611.7618035230989
2843,391,182,7647.50944834378
2844,182,182,0.0
2845,2091,523,7081.343423378614
2846,523,986,3316.0615858242386
2847,986,3829,1326.668118301579
2848,2248,4265,2807.4618452173254
2849,4265,273,2255.0512298905096
2850,273,1953,5309.276988823262
2851,1953,3824,6417.317609693765
2852,2840,2062,6249.910144685227
2853,2062,3824,4768.879612652655
2854,126,818,9278.939073094618
2855,818,3827,2272.993253517164
2856,3356,3834,4683.256087626674
2857,3353,987,4389.483081456164
2858,987,3836,3199.4531207621226
2859,273,3823,5249.728079060449
2860,388,933,3549.917723144211
2861,933,1481,3456.663034937835
2862,2111,2598,5482.133044201549
2863,2598,3822,8402.885292312372
2864,2506,3830,1756.468349075501
2865,1013,3050,558.4511630824252
2866,3050,3837,7016.837148643571
2867,2102,671,5023.935523641692
2868,3352,987,4377.654947266243
2869,987,2198,2789.576700816265
2870,3357,3820,5032.653620383429
2871,1598,2368,7937.171751241742
2872,2368,3818,7186.700325781502
2873,2367,1948,8148.523857354081
2874,1692,2332,9330.544434430176
2875,2332,2198,6615.357283901292
2876,4214,1409,1635.1011301321457
2877,1409,3825,1430.5662771887373
2878,2795,1163,2981.6659479040386
2879,1163,390,2527.4475175887546
2880,390,3821,2824.485376250372
2881,62,665,11569.931665809076
2882,2551,2436,6197.432636620939
2883,2436,1953,5217.557318152886
2884,4215,2142,11547.37269953365
2885,2142,1950,2639.1697478646456
2886,2041,667,3771.4027910819623
2887,2906,3839,3517.1223417016768
2888,1162,2652,733.3820682738422
2889,2652,2199,5251.798594357603
2890,2597,1949,1182.5906161001947
2891,802,3836,3488.9676072044685
2892,391,3819,2166.8692356639763
