Container Key,Owner Code,Serial Number,Check Digit,ISO Size Code,ISO Type Code
2379,CPSU,178786,6,22,G1
2380,HLXU,342630,5,22,G0
2381,HLXU,342637,3,22,G0
2382,CPSU,178797,4,22,G0
2383,HLXU,440943,1,42,G0
2384,HLXU,375414,0,22,R9
2385,HLXU,440951,3,42,G0
2386,HLXU,375423,8,22,R1
2387,HLXU,539263,1,42,G1
2388,HLXU,342656,3,22,G1
2389,HLXU,539265,2,42,G1
2390,HLBU,801410,8,22,U1
2391,HLXU,506497,2,42,G1
2392,HLXU,375425,9,22,R9
2393,HLBU,113288,1,42,G1
2394,HLBU,113297,9,42,G1
2395,HLXU,539283,7,42,G0
2396,HLBU,801430,3,22,U1
2397,HLXU,440983,2,42,G1
2398,HLBU,801439,2,22,U1
2399,CPSU,178848,2,22,G1
2400,HLXU,440993,5,42,G0
2401,HLXU,539298,7,42,G1
2402,HLXU,342690,1,22,G0
2403,LNXU,965284,3,45,R1
2404,HLXU,375464,4,22,R1
2405,CPSU,178864,6,22,G1
2406,HLBU,113330,0,42,G0
2407,LNXU,965298,8,45,R1
2408,HLXU,342708,7,22,G0
2409,HLBU,113331,6,42,G0
2410,HLXU,342710,6,22,G1
2411,HLXU,441015,5,42,G0
2412,HLXU,506563,9,42,G0
2413,HLXU,375499,10,22,R9
2414,CPSU,178892,3,22,G0
2415,HLXU,506573,1,42,G0
2416,HLXU,441038,7,42,G0
2417,HLBU,801483,3,22,U1
2418,LNXU,965324,3,45,R9
2419,HLBU,113361,4,42,G0
2420,HLXU,539346,9,42,G1
2421,HLXU,441045,3,42,G0
2422,HLXU,342742,5,22,G0
2423,HLBU,113368,2,42,G0
2424,HLXU,506590,0,42,G1
2425,HLBU,801506,4,22,U1
2426,HLXU,375524,10,22,R1
2427,HLXU,441061,7,42,G1
2428,HLXU,539370,4,42,G1
2429,HLBU,801514,6,22,U1
2430,HLBU,113389,3,42,G1
2431,HLBU,113391,2,42,G0
2432,HLXU,539376,7,42,G1
2433,HLBU,113397,5,42,G1
2434,HLBU,113398,0,42,G0
2435,LNXU,965372,6,45,R9
2436,HLXU,342783,1,22,G0
2437,CPSU,178956,0,22,G1
2438,HLXU,441101,7,42,G0
2439,LNXU,965392,1,45,R9
2440,HLXU,441106,4,42,G0
2441,HLXU,342802,0,22,G0
2442,HLXU,539417,2,42,G1
2443,HLXU,539424,9,42,G1
2444,HLBU,801568,1,22,U1
2445,HLXU,441122,8,42,G0
2446,LNXU,965408,6,45,R9
2447,HLXU,342820,5,22,G1
2448,HLXU,506661,4,42,G1
2449,HLXU,441125,4,42,G1
2450,LNXU,965413,1,45,R9
2451,CPSU,178985,3,22,G0
2452,HLXU,375593,3,22,R1
2453,HLBU,801579,10,22,U1
2454,HLBU,801580,3,22,U1
2455,LNXU,965420,8,45,R9
2456,CPSU,178987,4,22,G1
2457,HLBU,113455,10,42,G0
2458,HLXU,539439,9,42,G0
2459,HLXU,506674,3,42,G1
2460,HLBU,801596,9,22,U1
2461,HLXU,375614,3,22,R1
2462,HLBU,801599,5,22,U1
2463,HLXU,539456,8,42,G0
2464,HLBU,801601,3,42,U1
2465,CPSU,179010,8,22,G0
2466,HLXU,539459,4,42,G1
2467,HLXU,506693,3,42,G0
2468,HLBU,113483,7,42,G1
2469,HLBU,801612,1,42,U1
2470,HLXU,506699,6,42,G1
2471,HLXU,342864,8,22,G1
2472,HLXU,375633,3,22,R1
2473,HLXU,441171,6,42,G0
2474,HLXU,539477,9,42,G0
2475,HLXU,342876,1,22,G1
2476,HLXU,375644,1,22,R1
2477,HLXU,441184,5,42,G1
2478,LNXU,965478,5,45,R1
2479,HLXU,441196,9,42,G0
2480,HLXU,375661,0,22,R9
2481,HLBU,801645,6,42,U1
2482,HLXU,539503,4,42,G1
2483,HLXU,375664,7,22,R1
2484,CPSU,179061,7,22,G1
2485,HLBU,801653,8,42,U1
2486,HLXU,441207,6,42,G1
2487,HLXU,539509,7,42,G1
2488,LNXU,965497,5,45,R1
2489,HLBU,113530,3,42,G1
2490,HLXU,441209,7,42,G1
2491,CPSU,179069,0,22,G1
2492,HLXU,441213,7,42,G1
2493,LNXU,965501,4,45,R9
2494,CPSU,179073,0,22,G0
2495,LNXU,965506,1,45,R9
2496,HLBU,113542,7,42,G0
2497,HLXU,506758,6,42,G0
2498,HLXU,539526,6,42,G1
2499,HLXU,342920,1,22,G1
2500,LNXU,965515,9,45,R9
2501,CPSU,179084,9,22,G1
2502,HLXU,539534,8,42,G0
2503,LNXU,965529,3,45,R9
2504,HLXU,539550,1,42,G1
2505,HLXU,506784,2,42,G0
2506,HLXU,900000,3,L5,G0
2507,HLBU,801698,6,42,U1
2508,HLXU,375723,7,22,R9
2509,HLXU,441261,10,42,G0
2510,HLXU,441264,6,42,G0
2511,HLXU,539570,7,42,G1
2512,LNXU,965555,10,45,R9
2513,HLXU,342967,0,22,G0
2514,HLXU,900025,6,L5,G0
2515,HLBU,801721,5,42,U1
2516,HLXU,506811,3,42,G1
2517,HLXU,342972,6,22,G0
2518,HLXU,375745,3,22,R9
2519,HLXU,441282,0,42,G0
2520,HLXU,441288,3,42,G0
2521,HLXU,441290,2,42,G1
2522,HLXU,900046,7,L5,G1
2523,HLXU,506830,3,42,G1
2524,HLXU,342993,7,22,G1
2525,CPSU,179155,2,22,G1
2526,HLXU,375765,9,22,R9
2527,CPSU,179158,9,22,G0
2528,HLXU,342999,10,22,G0
2529,HLXU,900055,4,L5,G1
2530,HLBU,113626,10,42,G1
2531,HLBU,113627,5,42,G0
2532,HLBU,801764,2,42,U1
2533,LNXU,965606,8,45,R1
2534,HLXU,343014,1,22,G1
2535,HLXU,343021,8,22,G1
2536,HLBU,113648,6,42,G0
2537,HLXU,539632,3,42,G1
2538,HLXU,506866,4,42,G1
2539,HLXU,375793,6,22,R1
2540,HLXU,441332,3,42,G0
2541,HLXU,375792,0,22,R9
2542,HLXU,539644,7,42,G1
2543,HLXU,506879,3,42,G0
2544,HLXU,900101,5,L5,G0
2545,HLXU,441351,3,42,G0
2546,CPSU,179210,0,22,G0
2547,HLXU,375820,7,22,R9
2548,HLXU,343054,2,22,G1
2549,HLBU,801807,9,42,U1
2550,HLXU,539663,7,42,G0
2551,HLBU,113681,9,42,G0
2552,HLXU,343059,10,22,G0
2553,LNXU,965655,6,45,R9
2554,HLXU,343069,2,22,G1
2555,HLBU,113694,8,42,G1
2556,HLBU,801825,3,42,U1
2557,HLXU,900130,8,L5,G0
2558,HLBU,801828,10,42,U1
2559,CPSU,179237,4,22,G0
2560,HLXU,506917,2,42,G0
2561,CPSU,179240,9,22,G1
2562,HLXU,375849,1,22,R9
2563,HLXU,441387,4,42,G1
2564,HLXU,506926,10,42,G0
2565,HLXU,441392,10,42,G0
2566,HLXU,506933,6,42,G1
2567,HLXU,441398,2,42,G0
2568,HLXU,343095,9,22,G0
2569,HLXU,539703,7,42,G0
2570,LNXU,965697,8,45,R9
2571,HLXU,506952,6,42,G1
2572,LNXU,965707,10,45,R9
2573,HLXU,343115,3,22,G1
2574,HLXU,343118,10,22,G1
2575,HLXU,343119,5,22,G0
2576,HLXU,539728,10,42,G0
2577,HLBU,801875,7,42,U1
2578,HLXU,343124,0,22,G0
2579,HLBU,801877,8,42,U1
2580,HLBU,113750,1,42,G0
2581,LNXU,965718,8,45,R1
2582,CPSU,179286,2,22,G1
2583,HLXU,506971,6,42,G0
2584,HLBU,801885,10,42,U1
2585,HLXU,900193,0,L5,G1
2586,HLXU,441447,10,42,G1
2587,HLBU,801898,9,42,U1
2588,HLXU,539764,9,42,G0
2589,HLXU,539766,10,42,G0
2590,HLXU,441465,4,42,G0
2591,HLXU,507002,3,42,G0
2592,CPSU,179323,6,22,G1
2593,HLXU,441470,10,42,G1
2594,HLXU,507008,6,42,G1
2595,HLXU,441477,8,42,G0
2596,HLXU,507013,1,42,G0
2597,HLXU,507015,2,42,G0
2598,CPSU,179336,5,22,G0
2599,HLXU,539785,10,42,G1
2600,HLXU,539787,0,42,G1
2601,HLBU,801937,3,42,U1
2602,CPSU,179346,8,22,G1
2603,HLXU,539795,2,42,G0
2604,HLXU,441490,5,42,G0
2605,HLXU,343187,3,22,G1
2606,HLXU,441494,7,42,G1
2607,CPSU,179357,6,22,G1
2608,HLBU,801950,0,42,U1
2609,HLXU,539807,5,42,G0
2610,HLXU,507040,3,42,G1
2611,HLXU,507042,4,42,G1
2612,LNXU,965795,3,45,R1
2613,HLXU,441509,6,42,G0
2614,HLXU,343207,8,22,G0
2615,HLXU,507050,6,42,G1
2616,CPSU,179372,4,22,G0
2617,HLBU,113837,0,42,G1
2618,HLXU,441520,2,42,G1
2619,HLXU,507057,4,42,G1
2620,HLXU,539826,5,42,G0
2621,HLXU,507061,4,42,G0
2622,CPSU,179384,8,22,G0
2623,HLXU,507071,7,42,G1
2624,HLBU,113855,5,42,G1
2625,HLBU,113857,6,42,G1
2626,HLXU,343239,7,22,G1
2627,LNXU,965835,3,45,R9
2628,HLBU,801995,9,42,U1
2629,HLBU,801997,10,42,U1
2630,LNXU,965849,8,45,R9
2631,HLXU,507097,5,42,G0
2632,HLBU,802018,4,42,U1
2633,HLXU,441572,7,42,G1
2634,HLXU,441583,5,42,G0
2635,LNXU,965881,5,45,R9
2636,HLXU,441595,9,42,G1
2637,HLXU,343294,6,22,G1
2638,HLXU,507135,4,42,G1
2639,HLXU,441603,10,42,G0
2640,HLXU,507140,10,42,G1
2641,HLXU,343300,6,22,G1
2642,LNXU,965894,4,45,R1
2643,HLXU,539911,1,42,G1
2644,HLBU,113928,10,42,G1
2645,HLXU,441608,7,42,G1
2646,LNXU,965901,10,45,R1
2647,HLXU,507151,8,42,G0
2648,HLBU,113935,6,42,G0
2649,HLXU,343312,10,22,G0
2650,LNXU,965903,0,45,R9
2651,HLXU,507152,3,42,G1
2652,HLBU,802068,8,42,U1
2653,HLXU,441621,4,42,G1
2654,HLXU,539930,1,42,G1
2655,HLBU,802078,0,42,U1
2656,HLBU,802083,6,42,U1
2657,CPSU,179492,6,22,G1
2658,HLXU,441637,10,42,G0
2659,HLXU,441636,4,42,G0
2660,CPSU,179493,1,22,G0
2661,HLXU,441644,6,42,G0
2662,HLXU,343341,2,22,G1
2663,HLXU,539950,7,42,G1
2664,HLXU,441648,8,42,G0
2665,HLBU,113971,5,42,G1
2666,HLXU,507190,3,42,G1
2667,CPSU,179512,0,22,G1
2668,HLXU,441658,0,42,G1
2669,HLXU,539965,7,42,G0
2670,HLXU,441662,0,42,G0
2671,CPSU,179519,9,22,G1
2672,HLXU,343362,3,22,G1
2673,HLXU,343364,4,22,G0
2674,LNXU,965961,6,45,R1
2675,HLXU,539982,6,42,G1
2676,CPSU,179537,3,22,G1
2677,HLXU,507218,1,42,G0
2678,HLXU,441683,1,42,G1
2679,CPSU,179543,4,22,G0
2680,CPSU,179547,6,22,G0
2681,HLXU,343393,7,22,G0
2682,HLBU,802151,3,45,U1
2683,HLBU,114024,9,42,G0
2684,LNXU,965996,1,45,R1
2685,HLXU,540012,5,42,G0
2686,HLBU,114034,1,42,G0
2687,HLXU,507250,9,42,G1
2688,CPSU,179571,1,22,G1
2689,CPSU,179573,2,22,G0
2690,HLBU,114038,3,42,G1
2691,HLXU,441722,6,42,G0
2692,HLXU,343424,10,22,G0
2693,CPSU,179585,6,22,G1
2694,HLXU,540033,6,42,G0
2695,HLXU,441730,8,42,G0
2696,HLXU,540041,8,42,G1
2697,HLXU,507275,1,42,G0
2698,CPSU,179596,4,22,G1
2699,CPSU,179597,10,22,G1
2700,HLXU,507279,3,42,G1
2701,HLXU,507281,2,42,G1
2702,HLXU,540049,1,42,G0
2703,CPSU,179605,0,22,G1
2704,CPSU,179607,1,22,G1
2705,HLXU,343449,2,22,G1
2706,HLXU,441756,6,42,G0
2707,HLBU,802204,2,45,U1
2708,CPSU,179612,7,22,G0
2709,HLBU,114077,9,42,G1
2710,HLXU,343465,6,22,G0
2711,HLXU,343473,8,22,G0
2712,HLXU,343475,9,22,G0
2713,HLBU,114101,3,42,G0
2714,HLXU,343479,0,22,G1
2715,HLXU,441784,3,42,G1
2716,HLXU,343482,5,22,G0
2717,HLXU,540091,1,42,G1
2718,HLBU,802238,2,45,U1
2719,HLXU,507327,5,42,G1
2720,HLBU,802240,1,45,U1
2721,HLXU,507329,6,42,G0
2722,HLXU,343488,8,22,G1
2723,HLBU,114117,9,42,G0
2724,CPSU,179654,9,22,G0
2725,HLXU,343497,5,22,G0
2726,HLXU,343498,0,22,G1
2727,HLXU,343500,9,22,G1
2728,HLXU,441806,9,42,G1
2729,CPSU,179663,6,22,G1
2730,CPSU,179662,0,22,G0
2731,HLXU,343506,1,22,G0
2732,HLBU,114130,6,42,G1
2733,HLXU,441812,10,42,G1
2734,CPSU,179672,3,22,G1
2735,HLBU,114139,5,42,G1
2736,HLXU,441824,3,42,G0
2737,CPSU,179689,4,22,G0
2738,HLBU,802282,3,45,U1
2739,HLBU,114156,4,42,G0
2740,HLBU,802287,0,45,U1
2741,HLXU,441851,5,42,G1
2742,HLXU,540160,4,42,G0
2743,HLXU,540161,10,42,G1
2744,HLXU,441859,9,42,G1
2745,HLXU,441863,9,42,G0
2746,HLXU,441867,0,42,G0
2747,HLBU,802316,2,45,U1
2748,HLXU,540173,3,42,G1
2749,CPSU,179726,8,22,G0
2750,HLBU,802318,3,45,U1
2751,HLXU,507408,1,42,G0
2752,HLXU,507419,10,42,G1
2753,HLXU,540188,3,42,G0
2754,HLXU,540191,8,42,G0
2755,HLXU,441888,1,42,G0
2756,HLXU,540193,9,42,G0
2757,HLXU,540194,4,42,G0
2758,HLXU,441898,4,42,G1
2759,HLXU,507435,3,42,G0
2760,HLBU,802348,1,45,U1
2761,CPSU,179757,1,22,G1
2762,HLBU,802350,0,45,U1
2763,HLXU,441907,0,42,G0
2764,HLBU,802355,8,45,U1
2765,HLXU,507445,6,42,G0
2766,HLXU,343615,5,22,G1
2767,HLXU,441921,3,42,G0
2768,CPSU,179799,3,22,G0
2769,HLBU,802393,8,45,U1
2770,HLXU,343644,8,22,G1
2771,HLXU,441949,2,42,G1
2772,HLXU,540258,1,42,G1
2773,HLXU,507492,3,42,G0
2774,HLXU,343652,10,22,G0
2775,HLXU,540265,8,42,G1
2776,HLBU,114283,2,42,G1
2777,HLBU,114287,4,42,G0
2778,HLXU,343669,0,22,G0
2779,HLBU,114293,5,42,G0
2780,HLXU,343675,1,22,G0
2781,CPSU,179836,7,22,G1
2782,HLBU,114302,1,42,G1
2783,HLXU,540289,5,42,G0
2784,HLBU,114306,3,42,G1
2785,HLBU,114309,10,42,G0
2786,HLXU,441994,9,42,G0
2787,HLBU,114315,0,42,G1
2788,HLXU,540303,7,42,G1
2789,HLBU,802447,2,45,U1
2790,HLBU,114321,1,42,G1
2791,HLXU,442001,9,42,G0
2792,HLXU,442003,10,42,G0
2793,HLXU,343709,0,22,G1
2794,HLXU,442014,8,42,G0
2795,HLXU,868001,4,45,P3
2796,HLXU,540323,2,42,G1
2797,HLBU,802467,8,45,U1
2798,HLXU,343715,1,22,G0
2799,HLBU,114339,8,42,G1
2800,HLXU,343719,3,22,G1
2801,HLBU,802473,9,45,U1
2802,HLBU,802476,5,45,U1
2803,HLXU,868014,3,45,P3
2804,HLXU,868023,0,45,P3
2805,HLXU,442042,5,42,G1
2806,CPSU,179903,9,22,G1
2807,HLXU,507584,8,42,G0
2808,HLXU,540352,5,42,G0
2809,CPSU,179907,0,22,G0
2810,HLXU,507588,10,42,G0
2811,HLXU,343750,5,22,G0
2812,HLBU,802503,6,45,U1
2813,CPSU,179912,6,22,G0
2814,HLXU,343753,1,22,G0
2815,HLXU,540364,9,42,G0
2816,HLBU,802509,9,45,U1
2817,HLXU,868049,9,45,P3
2818,HLBU,114388,6,42,G0
2819,HLXU,343766,0,22,G1
2820,HLXU,868057,0,45,P3
2821,HLXU,507614,5,42,G1
2822,HLXU,868073,4,45,P3
2823,HLBU,114409,6,42,G0
2824,HLXU,507633,5,42,G0
2825,HLBU,114423,9,42,G0
2826,HLBU,802551,9,45,U1
2827,HLXU,868089,10,45,P3
2828,HLXU,343802,9,22,G1
2829,HLBU,802554,5,45,U1
2830,HLXU,442109,9,42,G1
2831,HLXU,868094,5,45,P3
2832,HLBU,114437,3,42,G1
2833,HLXU,343824,5,22,G0
2834,HLBU,114449,7,42,G1
2835,HLXU,442131,3,42,G0
2836,HLXU,540437,3,42,G0
2837,HLXU,507670,10,42,G0
2838,HLBU,114454,2,42,G1
2839,HLXU,868120,0,45,P3
2840,HLXU,868125,8,45,P3
2841,HLXU,868128,4,45,P3
2842,HLXU,343842,10,22,G1
2843,CPSU,180004,2,22,G1
2844,HLXU,868137,1,45,P3
2845,HLXU,540458,4,42,G1
2846,HLBU,114476,9,42,G0
2847,HLXU,868142,7,45,P3
2848,HLXU,540465,0,42,G0
2849,HLXU,868146,9,45,P3
2850,HLXU,442173,5,42,G0
2851,HLXU,343873,3,22,G0
2852,HLXU,540483,5,42,G1
2853,CPSU,180040,1,22,G1
2854,HLXU,507720,2,42,G1
2855,CPSU,180042,2,22,G0
2856,HLXU,540493,8,42,G0
2857,HLXU,343886,2,22,G1
2858,CPSU,180045,9,22,G0
2859,HLXU,540494,3,42,G1
2860,HLXU,868177,2,45,P3
2861,HLBU,114514,8,42,G1
2862,HLXU,868180,7,45,P3
2863,HLXU,343895,10,22,G0
2864,HLXU,540505,0,42,G0
2865,HLBU,114526,1,42,G1
2866,HLBU,114528,2,42,G1
2867,HLXU,540514,8,42,G0
2868,HLBU,114535,9,42,G1
2869,HLBU,147303,9,45,G0
2870,CPSU,180074,1,22,G0
2871,HLXU,442220,1,42,G0
2872,HLXU,343916,10,22,G1
2873,HLXU,868215,1,45,P3
2874,HLXU,343940,5,22,G0
2875,CPSU,180102,8,22,G1
2876,CPSU,180105,4,22,G0
2877,HLXU,442250,10,42,G1
2878,HLBU,114571,8,42,G1
2879,HLBU,114572,3,42,G1
2880,HLBU,802704,4,45,P3
2881,CPSU,180114,1,22,G0
2882,HLBU,114581,0,42,G1
2883,HLBU,114584,7,42,G0
2884,HLXU,442276,8,42,G1
2885,HLBU,147366,1,45,G0
2886,HLXU,442282,9,42,G1
2887,CPSU,180139,4,22,G1
2888,HLBU,802740,3,45,P3
2889,CPSU,180149,7,22,G1
2890,HLBU,802743,10,45,P3
2891,HLXU,868284,5,45,P3
2892,HLBU,147389,3,45,G0
2893,HLXU,343998,2,22,G0
2894,HLXU,868291,1,45,P3
2895,HLBU,802760,9,45,P3
2896,HLBU,114633,4,42,G1
2897,HLBU,147403,5,45,G0
2898,CPSU,180176,9,22,G1
2899,HLBU,114644,2,42,G1
2900,HLXU,442324,10,42,G1
2901,CPSU,180183,5,22,G0
2902,CPSU,180191,7,22,G1
2903,HLBU,147423,0,45,G0
2904,HLXU,868321,9,45,P3
2905,HLXU,868322,4,45,P3
2906,HLXU,868325,0,45,P3
2907,HLXU,540646,3,42,G1
2908,HLXU,442344,5,42,G1
2909,HLXU,868329,2,45,P3
2910,HLXU,868330,6,45,P3
2911,HLXU,540651,9,42,G0
2912,HLXU,344040,6,22,G0
2913,HLXU,901100,8,L5,G0
2914,HLBU,114672,10,42,G1
2915,HLXU,868339,5,45,P3
2916,HLXU,868341,4,45,P3
2917,HLXU,901112,1,L5,G1
2918,HLBU,802815,9,45,P3
2919,CPSU,180224,0,22,G1
2920,HLXU,868353,8,45,P3
2921,HLXU,344066,4,22,G1
2922,HLXU,344065,9,22,G1
2923,HLBU,114692,5,42,G1
2924,HLXU,868357,10,45,P3
2925,HLBU,114695,1,42,G1
2926,HLXU,540680,1,42,G0
2927,HLXU,540682,2,42,G0
2928,HLXU,901131,1,L5,G0
2929,HLBU,147470,8,45,G0
2930,HLBU,802831,2,45,P3
2931,HLXU,868367,2,45,P3
2932,HLXU,442385,1,42,G0
2933,HLXU,901146,1,L5,G0
2934,HLXU,868379,6,45,P3
2935,HLBU,147484,2,45,G0
2936,HLBU,147486,3,45,G0
2937,HLBU,114719,8,42,G1
2938,HLXU,901150,1,L5,G0
2939,CPSU,180257,5,22,G0
2940,HLXU,540702,7,42,G1
2941,HLBU,114723,8,42,G1
2942,HLXU,442407,7,42,G0
2943,HLXU,442408,2,42,G1
2944,HLXU,344111,10,22,G0
2945,HLXU,868402,5,45,P3
2946,HLBU,147507,3,45,G0
2947,HLXU,540722,2,42,G1
2948,HLBU,114743,3,42,G0
2949,HLXU,868408,8,45,P3
2950,HLBU,147513,4,45,G0
2951,CPSU,180279,1,22,G1
2952,HLBU,147516,0,45,G0
2953,HLBU,147518,1,45,G0
2954,HLXU,344127,5,22,G1
2955,HLXU,442433,3,42,G0
2956,HLBU,114753,6,42,G0
2957,HLBU,802883,7,45,P3
2958,HLXU,540739,3,42,G0
2959,HLXU,442439,6,42,G0
2960,HLBU,802892,4,45,P3
2961,HLXU,868431,8,45,P3
2962,HLXU,344150,5,22,G0
2963,HLBU,114775,2,42,G1
2964,HLXU,901206,7,L5,G0
2965,HLXU,868441,0,45,P3
2966,HLXU,442460,5,42,G1
2967,HLXU,901214,9,L5,G1
2968,HLXU,868447,3,45,P3
2969,HLBU,147552,10,45,G0
2970,HLBU,802916,0,45,P3
2971,HLBU,114790,0,42,G1
2972,CPSU,180328,9,22,G0
2973,CPSU,180332,9,22,G1
2974,HLXU,868463,7,45,P3
2975,HLXU,344176,3,22,G1
2976,HLXU,442480,0,42,G1
2977,HLXU,868465,8,45,P3
2978,HLXU,442481,6,42,G0
2979,HLXU,540789,7,42,G0
2980,HLXU,540790,0,42,G0
2981,HLXU,540791,6,42,G1
2982,CPSU,180345,8,22,G0
2983,HLXU,901249,4,L5,G1
2984,HLXU,344196,9,22,G1
2985,CPSU,180370,9,22,G1
2986,CPSU,180371,4,22,G1
2987,HLBU,114842,4,42,G0
2988,HLXU,442524,2,42,G1
2989,HLXU,540832,1,42,G1
2990,HLXU,442528,4,42,G1
2991,HLBU,114855,3,42,G0
2992,HLXU,344232,7,22,G1
2993,CPSU,180395,1,22,G0
2994,HLXU,442540,6,42,G1
2995,HLXU,344237,4,22,G0
2996,HLXU,901296,1,L5,G0
2997,HLBU,802993,6,45,P3
2998,HLBU,147634,1,45,G0
2999,HLXU,442548,10,42,G0
3000,HLBU,114869,8,42,G0
3001,CPSU,180407,4,22,G1
3002,CPSU,180410,9,22,G1
3003,CPSU,180411,4,22,G1
3004,HLXU,344251,7,22,G0
3005,HLBU,803005,3,45,U6
3006,HLBU,147646,5,45,G0
3007,HLXU,344255,9,22,G1
3008,HLXU,442558,2,42,G1
3009,HLBU,147647,0,45,G0
3010,HLXU,540867,7,42,G0
3011,CPSU,180420,1,22,G0
3012,HLXU,901316,6,L5,G1
3013,HLBU,114902,10,45,G0
3014,HLXU,901334,0,L5,G0
3015,HLXU,344283,6,22,G1
3016,HLBU,803044,9,45,U6
3017,HLBU,147688,7,45,G0
3018,HLXU,540913,8,42,G1
3019,HLBU,803059,9,45,U6
3020,HLXU,442612,5,42,G1
3021,CPSU,180470,5,22,G0
3022,HLXU,901371,5,L5,G1
3023,HLBU,114944,1,45,G0
3024,HLXU,442626,10,42,G0
3025,HLXU,442628,0,42,G1
3026,HLXU,901383,9,L5,G0
3027,HLBU,147726,6,45,G0
3028,HLXU,540944,1,42,G1
3029,HLBU,114961,0,45,G0
3030,HLBU,147728,7,45,G0
3031,CPSU,180505,10,22,G0
3032,HLBU,114974,10,45,G0
3033,HLBU,147743,5,45,G0
3034,HLBU,114979,7,45,G0
3035,HLXU,901411,5,L5,G0
3036,HLXU,901420,2,L5,G0
3037,HLBU,114989,10,45,G0
3038,HLXU,901423,9,L5,G1
3039,HLXU,442672,1,42,G0
3040,HLBU,147761,10,45,G0
3041,HLBU,803125,5,45,U6
3042,HLXU,344376,6,22,G0
3043,HLBU,803128,1,45,U6
3044,HLBU,803132,1,45,U6
3045,HLBU,147775,4,45,G0
3046,HLXU,541002,0,42,G1
3047,HLBU,147788,3,45,G0
3048,HLXU,541005,7,42,G1
3049,CPSU,180556,9,22,G0
3050,HLXU,115024,4,22,G1
3051,HLXU,344407,9,22,G0
3052,HLXU,115032,6,22,G1
3053,HLBU,803161,4,45,U6
3054,HLXU,115034,7,22,G1
3055,HLXU,442713,7,42,G1
3056,HLBU,147804,6,45,G0
3057,HLXU,901469,2,L5,G1
3058,HLXU,541022,6,42,G0
3059,HLXU,901471,1,L5,G1
3060,CPSU,180575,9,22,G1
3061,HLBU,147808,8,45,G0
3062,HLXU,115042,9,22,G1
3063,HLXU,901475,3,L5,G0
3064,HLXU,344426,9,22,G1
3065,HLXU,541035,5,42,G0
3066,HLXU,541036,0,42,G1
3067,HLBU,115066,9,45,G0
3068,HLXU,901501,9,L5,G0
3069,HLXU,541054,5,42,G1
3070,HLBU,803202,10,45,U6
3071,HLXU,442757,10,42,G0
3072,HLBU,803208,2,45,U6
3073,HLXU,344456,7,22,G1
3074,HLXU,442764,6,42,G1
3075,HLXU,115086,1,22,G0
3076,HLXU,344464,9,22,G1
3077,HLXU,115093,8,22,G0
3078,HLXU,344470,10,22,G0
3079,HLBU,147865,8,45,G0
3080,HLBU,147866,3,45,G0
3081,HLXU,541084,3,42,G1
3082,HLXU,344477,8,22,G0
3083,CPSU,180638,0,22,G0
3084,HLXU,541088,5,42,G0
3085,HLBU,803233,3,45,U6
3086,HLBU,803236,10,45,U6
3087,CPSU,180647,8,22,G0
3088,HLBU,147880,6,45,G0
3089,HLXU,541097,2,42,G1
3090,HLBU,803245,7,45,U6
3091,HLXU,115118,10,22,G0
3092,CPSU,180657,0,22,G0
3093,HLXU,541109,5,42,G0
3094,HLXU,901558,0,L5,G0
3095,HLBU,803255,10,45,U6
3096,HLBU,147898,2,45,G0
3097,HLBU,147903,7,45,G0
3098,CPSU,180674,10,22,G0
3099,HLBU,115139,3,45,G0
3100,HLBU,803268,9,45,U6
3101,HLBU,115138,8,45,G0
3102,HLXU,344518,3,22,G0
3103,HLBU,147910,3,45,G0
3104,HLXU,442826,2,42,G1
3105,HLXU,901581,0,L5,G1
3106,HLXU,541138,8,42,G0
3107,HLXU,901589,4,L5,G1
3108,HLXU,115158,0,22,G0
3109,CPSU,180695,0,22,G0
3110,HLBU,147930,9,45,G0
3111,HLXU,115162,0,22,G1
3112,HLXU,901595,5,L5,G0
3113,HLBU,803293,10,45,U6
3114,HLXU,115164,1,22,G1
3115,HLXU,442849,4,42,G1
3116,CPSU,180706,8,22,G1
3117,HLXU,442855,5,42,G1
3118,HLXU,442860,0,42,G1
3119,HLXU,115180,5,22,G1
3120,CPSU,180718,1,22,G0
3121,HLXU,442866,3,42,G0
3122,HLBU,803314,10,22,U1
3123,HLBU,803316,0,22,U1
3124,HLXU,344566,6,22,G1
3125,HLBU,803325,8,22,U1
3126,HLXU,541186,0,42,G1
3127,CPSU,180738,7,22,G1
3128,HLBU,147972,0,45,G0
3129,HLXU,442882,7,42,G0
3130,HLXU,541198,4,42,G0
3131,HLXU,442899,8,42,G1
3132,CPSU,180765,9,22,G0
3133,HLXU,442910,3,42,G0
3134,CPSU,180770,4,22,G1
3135,CPSU,180771,10,22,G1
3136,HLXU,442915,0,42,G1
3137,HLXU,115238,1,22,G1
3138,HLBU,803370,4,22,U1
3139,HLXU,541227,6,42,G1
3140,HLBU,803373,0,22,U1
3141,HLXU,541230,0,42,G0
3142,HLBU,803374,6,22,U1
3143,HLBU,148019,3,45,G0
3144,CPSU,180789,6,22,G0
3145,HLXU,115261,1,22,G1
3146,HLXU,344653,3,22,G0
3147,HLXU,344654,9,22,G0
3148,HLBU,148048,6,45,G0
3149,HLBU,803410,4,22,U1
3150,HLXU,115283,8,22,G0
3151,HLXU,541266,1,42,G0
