Bill-of-Lading Key,Bill-of-Lading Number,Issued Date,Consignor Key,Consignee Key,Foreign Transporter Key,Foreign Consolidator Key,Courier Key,Domestic Transporter Key,Domestic Consolidator Key,Ship Mode,Place of Receipt Key,Place of Delivery Key,Port of Loading Key,Port of Discharge Key,Commodity Key,Container Key,Incoterm,Expected Tariffs,Actual Tariffs
6934,,,2753,2798,4170,3524,3526,4222,4593,,2753,2798,3358,670,,,,,
6935,,,2363,320,3165,4113,4113,3927,4106,,2363,320,2859,1481,,,,,
6936,,,2363,2911,3995,3233,3995,4412,3229,,2363,2911,2385,1482,,,,,
6937,,,1298,1952,4043,3586,3679,4287,3437,,1298,1952,4250,3827,,,,,
6938,,,942,3928,4185,4938,3928,4159,4580,,942,8198,1857,3826,,,,,
6939,,,2363,2265,3093,4993,4576,3775,3324,,2363,2265,127,1482,,,,,
6940,,,2093,441,4298,4970,3078,3381,4157,,2093,441,2092,671,,,,,
6941,,,2849,1831,4074,4804,4919,4581,3375,,2849,1831,1599,2200,,,,,
6942,,,365,2742,3212,4315,4199,4360,4142,,365,2742,2636,183,,,,,
6943,,,4340,4928,4168,4908,3561,3998,3246,,8610,9198,4267,233,,,,,
6944,,,4142,534,3089,4583,3441,3441,3253,,8412,534,1015,183,,,,,
6945,,,23,653,3983,4121,3618,3618,4708,,23,653,1685,2200,,,,,
6946,,,2436,2902,4043,3599,3742,3001,4424,,2436,2902,2814,3828,,,,,
6947,,,456,2798,3345,4170,4780,4159,3437,,456,2798,3358,3831,,,,,
6948,,,681,3463,3463,3095,3095,3548,3228,,681,7733,999,669,,,,,
6949,,,3742,1508,4866,4106,3743,3437,3418,,8012,1508,285,3831,,,,,
6950,,,2363,472,3644,3182,4458,4641,3815,,2363,472,2045,1481,,,,,
6951,,,1620,282,3693,3608,3675,3230,3490,,1620,282,2744,673,,,,,
6952,,,1072,2381,3788,3826,3742,4832,3295,,1072,2381,2744,3830,,,,,
6953,,2017-12-31,3464,4049,4325,4264,3506,4132,4923,,7734,8319,1164,233,,,FOB,,
6954,,,1298,2523,3293,4960,4424,3644,3418,,1298,2523,36,3828,,,,,
6955,,,2363,101,3002,4028,3361,3683,3397,,2363,101,3051,1482,,,,,
6956,,2018-01-29,4695,17,3983,4750,4822,3211,3636,,8965,17,1685,233,,,FCA,,
6957,,,2363,2265,3666,3105,4602,3649,4095,,2363,2265,127,1482,,,,,
6958,,,2363,4218,3145,3442,3145,4639,3478,,2363,8488,2256,1481,,,,,
6959,,,1477,2448,4601,3955,4733,4799,3401,,1477,2448,3155,672,,,,,
6960,,,2962,2798,3526,3242,3228,3709,3436,,2962,2798,3355,672,,,,,
6961,,,1815,935,3122,3936,3015,4901,4182,,1815,935,63,671,,,,,
6962,,,225,657,4360,4142,3060,4355,3561,,225,657,183,233,,,,,
6963,,,1709,2446,4305,3647,4840,3644,3054,,1709,2446,891,3825,,,,,
6964,,,3006,2621,3503,4986,3503,3482,3807,,7276,2621,1015,674,,,,,
6965,,,233,637,3526,3524,4314,3579,3631,,233,637,3358,2199,,,,,
6966,,,1660,2362,3560,4744,3353,4730,3920,,1660,2362,2599,674,,,,,
6967,,,3378,1193,3519,4436,4865,4760,3756,,7648,1193,2907,670,,,,,
6968,,,2363,1408,3526,3345,3526,4350,4469,,2363,1408,3355,1481,,,,,
6969,,,2300,381,3143,4633,3342,4835,3667,,2300,381,2494,1950,,,,,
6970,,,4440,656,3818,3818,4913,3862,4593,,8710,656,2235,671,,,,,
6971,,,2363,727,4290,3935,4724,3318,4988,,2363,727,390,1481,,,,,
6972,,,3521,547,4344,4443,4553,4279,3388,,7791,547,2840,670,,,,,
6973,,,456,895,4128,4128,3054,4635,4821,,456,895,1741,3834,,,,,
6974,,,2363,4329,3374,4329,3055,3765,3887,,2363,8599,2280,1482,,,,,
6975,,,45,1711,4866,3389,3262,3111,4634,,45,1711,285,1954,,,,,
6976,,,421,3311,4770,3760,3383,3696,4648,,421,7581,3200,673,,,,,
6977,,,2819,1610,4317,4998,4536,3446,4580,,2819,1610,1163,3834,,,,,
6978,,,3828,1654,4675,3443,4536,4635,3751,,8098,1654,4216,3823,,,,,
6979,,,4580,4524,3226,3226,3226,3742,4776,,8850,8794,2948,3830,,,,,
6980,,,4232,3047,3085,3852,3141,4835,3773,,8502,7317,3001,1951,,,,,
6981,,,1115,2594,3796,3796,3987,4281,4311,,1115,2594,3119,233,,,,,
6982,,,2363,4328,4328,3136,3801,4432,4455,,2363,8598,4267,1482,,,,,
6983,,,3934,3083,3083,3865,3987,4695,4086,,8204,7353,3200,233,,,,,
6984,,,272,821,3641,4982,3641,3706,3071,,272,821,2142,673,,,,,
6985,,,2363,993,4915,4216,4113,3396,3386,,2363,993,2858,1482,,,,,
6986,,,3828,3617,4069,4545,3295,4308,4776,,8098,7887,2599,3823,,,,,
6987,,,3111,101,3407,3002,3002,4702,4316,,7381,101,3051,1952,,,,,
6988,,,3169,2448,4397,3955,4061,4311,3996,,7439,2448,3155,233,,,,,
6989,,,976,1002,4757,3391,3742,4717,3751,,976,1002,523,3832,,,,,
6990,,,2866,866,4802,3806,3821,4580,3054,,2866,866,1600,3823,,,,,
6991,,,4293,205,3083,4027,3201,3618,3419,,8563,205,3200,2199,,,,,
6992,,,2363,506,3357,3896,3788,4518,3896,,2363,506,2744,1481,,,,,
6993,,,2363,2798,4170,4170,4957,3288,3787,,2363,2798,3358,1482,,,,,
6994,,,2425,2325,4185,4938,3963,3327,3436,,2425,2325,1857,671,,,,,
6995,,,2641,1408,4170,3524,4957,4480,3408,,2641,1408,3355,2200,,,,,
6996,,,2363,2448,4658,3955,4454,3001,4696,,2363,2448,3155,1482,,,,,
6997,,,4536,1883,3745,4318,4597,3437,4287,,8806,1883,1261,3831,,,,,
6998,,,427,2437,3952,3344,3376,3352,3425,,427,2437,1327,672,,,,,
6999,,,4281,3263,3263,3263,3561,3998,3211,,8551,7533,2816,233,,,,,
7000,,,4821,1711,4452,4619,3054,3418,4821,,9091,1711,284,3833,,,,,
7001,,,3295,4603,4671,4777,4426,4580,3297,,7565,8873,1600,3828,,,,,
7002,,,2336,238,4940,3138,3035,4832,3054,,2336,238,3057,3825,,,,,
7003,,,4536,2226,3193,4191,3008,3437,3418,,8806,2226,3086,3828,,,,,
7004,,,4018,2423,3187,3687,4100,3352,3850,,8288,2423,2745,673,,,,,
7005,,,3437,239,4645,4067,3342,4832,3437,,7707,239,2494,3823,,,,,
7006,,,3091,659,4863,4773,4850,4018,4462,,7361,659,2552,670,,,,,
7007,,,4355,1037,3407,3002,4503,3636,3761,,8625,1037,3051,233,,,,,
7008,,,2500,4701,3632,3100,3080,4455,3295,,2500,8971,2744,3830,,,,,
7009,,,761,3210,3519,3519,4865,4332,4181,,761,7480,2907,233,,,,,
7010,,,4580,4200,4879,4946,4424,4287,3295,,8850,8470,2744,3823,,,,,
7011,,,3327,2888,3318,3318,4663,3411,4440,,7597,2888,4270,672,,,,,
7012,,,2363,2598,4701,4946,4578,4343,4645,,2363,2598,2744,1481,,,,,
7013,,,2363,3814,4767,3143,3342,3357,4245,,2363,8084,2494,1481,,,,,
7014,,,1709,1497,3503,4986,3729,4536,3418,,1709,1497,1015,3830,,,,,
7015,,,3588,4722,3453,3453,4711,3774,4684,,7858,8992,1715,673,,,,,
7016,,,2363,310,3745,4318,3680,3421,3759,,2363,310,1261,1482,,,,,
7017,,,2363,3314,4482,3274,4048,4295,3092,,2363,7584,2368,1481,,,,,
7018,,,3579,3226,3284,3226,3227,4581,3375,,7849,7496,2948,2199,,,,,
7019,,,1349,1095,3191,4336,4388,3970,3128,,1349,1095,3200,1951,,,,,
7020,,,233,2712,4488,3239,4694,3408,4155,,233,2712,1164,2200,,,,,
7021,,,76,2253,3530,3530,3139,4635,3856,,76,2253,2945,3824,,,,,
7022,,,2363,1731,4022,3104,4275,4257,3722,,2363,1731,4250,1482,,,,,
7023,,,2843,10,3683,4334,4274,3640,3607,,2843,10,2599,670,,,,,
7024,,,604,1503,4235,3468,3435,4828,3841,,604,1503,391,671,,,,,
7025,,,2363,2998,3481,3556,3481,3145,3211,,2363,2998,1027,1481,,,,,
7026,,,4033,2074,3345,3157,4957,4971,3561,,8303,2074,3356,233,,,,,
7027,,,2363,1779,3616,4333,4547,4343,4677,,2363,1779,1598,1482,,,,,
7028,,,2363,762,4793,4183,4772,4238,4993,,2363,762,4250,1481,,,,,
7029,,,4829,2947,3703,4674,3956,4229,4634,,9099,2947,2804,1951,,,,,
7030,,,859,1132,3077,3890,3742,3437,4287,,859,1132,16,3826,,,,,
7031,,,3970,1286,3442,3890,3890,3723,3414,,8240,1286,392,1951,,,,,
7032,,,230,2902,4429,3599,3799,3846,3417,,230,2902,2813,669,,,,,
7033,,,3394,2448,4687,3955,4851,3441,3253,,7664,2448,3155,183,,,,,
7034,,,1772,2512,3137,4418,3262,3111,4921,,1772,2512,1297,1952,,,,,
7035,,,2277,1638,4852,4856,4426,4962,4536,,2277,1638,2744,3829,,,,,
7036,,,3970,4160,3145,3649,3777,4666,4702,,8240,8430,2257,1950,,,,,
7037,,,3769,873,4055,3163,3297,3742,4776,,8039,873,2653,3830,,,,,
7038,,,1597,429,3391,4757,4153,4192,4010,,1597,429,523,233,,,,,
7039,,,2432,783,4046,4852,4562,4234,3343,,2432,783,2744,669,,,,,
7040,,,3644,1889,4103,3815,4913,4424,4776,,7914,1889,2235,3823,,,,,
7041,,,1298,3223,4228,3104,3742,4962,3446,,1298,7493,4250,3830,,,,,
7042,,,2730,2023,4509,4917,4304,3987,3967,,2730,2023,2042,233,,,,,
7043,,,2363,1389,3618,4555,3364,3482,4793,,2363,1389,1218,1482,,,,,
7044,,,2363,1478,4852,3594,4970,4715,4373,,2363,1478,2744,1482,,,,,
7045,,,2363,2001,4852,3896,4730,4116,4086,,2363,2001,2744,1481,,,,,
7046,,,965,3035,3990,3985,4176,4676,3588,,965,7305,3057,670,,,,,
7047,,,2957,2125,4915,4113,3165,3579,4981,,2957,2125,2859,2199,,,,,
7048,,,2819,1433,4034,4907,3317,4888,3349,,2819,1433,891,3830,,,,,
7049,,,1313,238,3351,4059,3035,4229,3773,,1313,238,3058,1954,,,,,
7050,,,256,2379,4926,4004,3156,4447,3046,,256,2379,3067,673,,,,,
7051,,,386,3035,3077,4301,3742,4962,3054,,386,7305,3058,3827,,,,,
7052,,,3674,1442,4881,3182,3392,4314,3227,,7944,1442,2044,2199,,,,,
7053,,,2363,239,4067,4767,3608,4605,4224,,2363,239,2494,1482,,,,,
7054,,,4567,1468,3412,4147,4040,3709,4301,,8837,1468,63,671,,,,,
7055,,,2734,2579,3224,3098,3720,4857,3124,,2734,2579,2354,674,,,,,
7056,,,2097,238,4562,3132,3035,4159,4962,,2097,238,3057,3832,,,,,
7057,,,2730,2805,3582,4456,4503,4132,3886,,2730,2805,186,233,,,,,
7058,,,2402,3407,3002,4386,3227,3579,3375,,2402,7677,3051,2199,,,,,
7059,,,2149,2526,3628,3406,4097,4287,4821,,2149,2526,1601,3828,,,,,
7060,,,4714,3035,3930,4684,3254,3642,3517,,8984,7305,3057,668,,,,,
7061,,,2363,431,4477,4158,4128,3102,3021,,2363,431,2683,1481,,,,,
7062,,,465,879,4339,4520,4753,4447,3338,,465,879,889,669,,,,,
7063,,,4580,304,3581,4615,4609,3428,4455,,8850,304,934,3832,,,,,
7064,,,1597,1071,3004,3126,3998,3351,3886,,1597,1071,1795,233,,,,,
7065,,,2363,14,4394,3731,4388,3580,3841,,2363,14,2280,1482,,,,,
7066,,,3742,2265,4091,4823,4559,4888,4580,,8012,2265,128,3832,,,,,
7067,,,1298,2428,3586,4820,4043,4832,3054,,1298,2428,4250,3827,,,,,
7068,,,2363,1199,3694,3143,4376,4370,3932,,2363,1199,2494,1481,,,,,
7069,,,319,3912,3092,3627,4695,3581,4086,,319,8182,36,233,,,,,
7070,,,2757,2680,4495,3576,3028,3025,3543,,2757,2680,1410,671,,,,,
7071,,,3742,1361,3004,3004,3397,4580,3828,,8012,1361,1794,3823,,,,,
7072,,,2852,1454,4429,4743,4206,4426,3828,,2852,1454,203,3827,,,,,
7073,,,2363,371,4738,3272,4048,4997,4476,,2363,371,2368,1481,,,,,
7074,,,3215,2125,4216,4113,3165,3186,3316,,7485,2125,2859,671,,,,,
7075,,,908,2054,3075,3075,4388,4538,3111,,908,2054,2796,1952,,,,,
7076,,,4587,3183,3468,3935,3430,4304,4797,,8857,7453,392,233,,,,,
7077,,,2363,2644,4001,4026,4218,3072,4802,,2363,2644,2257,1482,,,,,
7078,,,4536,1681,3056,4802,4832,4580,3828,,8806,1681,1598,3826,,,,,
7079,,,2870,3519,4436,3519,4977,3681,4656,,2870,7789,2907,671,,,,,
7080,,,3742,2613,3789,4802,4780,4426,3742,,8012,2613,1600,3827,,,,,
7081,,,2730,2160,3314,3272,4048,4541,3211,,2730,2160,2369,233,,,,,
7082,,,2363,4467,4467,4467,4819,3995,3283,,2363,8737,3100,1482,,,,,
7083,,,4706,2130,3457,4422,4086,3351,3994,,8976,2130,2744,233,,,,,
7084,,,4530,182,3705,4502,4073,3298,4598,,8800,182,1599,671,,,,,
7085,,,1102,3263,3263,3263,3506,3706,4462,,1102,7533,2816,671,,,,,
7086,,,3501,4762,3229,4762,4976,4192,4364,,7771,9032,3222,234,,,,,
7087,,,3970,1433,4034,4629,3141,3970,4535,,8240,1433,892,1952,,,,,
7088,,,1354,4417,3027,4381,3204,3321,4125,,1354,8687,802,672,,,,,
7089,,,1283,4947,3037,4947,3976,3644,3437,,1283,9217,2437,3826,,,,,
7090,,,1283,1002,3391,3391,4776,4635,4287,,1283,1002,524,3836,,,,,
7091,,,2363,570,3814,3359,4376,4990,4210,,2363,570,2494,1481,,,,,
7092,,,2363,986,3119,4535,4527,4562,4478,,2363,986,1390,1480,,,,,
7093,,,2343,4652,4322,4884,3327,3744,3725,,2343,8922,1599,669,,,,,
7094,,,306,1037,3002,4028,4525,3566,3646,,306,1037,3051,670,,,,,
7095,,,2819,2414,3176,3182,3573,4308,3297,,2819,2414,2045,3820,,,,,
7096,,,892,4439,4996,3882,4734,4294,3642,,892,8709,1599,671,,,,,
7097,,,2336,31,4068,3632,3826,4424,3437,,2336,31,2744,3827,,,,,
7098,,,2363,4701,3357,4166,3965,4840,3340,,2363,8971,2744,1481,,,,,
7099,,,2299,2037,4805,4652,3424,3137,4120,,2299,2037,1599,670,,,,,
7100,,,2363,993,4113,4113,4315,4228,3217,,2363,993,2858,1482,,,,,
7101,,,2363,889,4341,3786,3305,3851,3584,,2363,889,2744,1482,,,,,
7102,,,1562,2265,3437,3756,4492,4735,3378,,1562,2265,127,670,,,,,
7103,,,2363,982,3672,3616,4271,3314,3355,,2363,982,1598,1481,,,,,
7104,,,2219,1055,4623,4895,3998,4528,3761,,2219,1055,1296,232,,,,,
7105,,,2648,1952,3586,4054,4536,4635,3856,,2648,1952,4250,3829,,,,,
7106,,,2304,3872,3027,3797,4463,4530,3646,,2304,8142,803,670,,,,,
7107,,,2363,2221,3694,3359,4443,4955,4090,,2363,2221,2494,1482,,,,,
7108,,,2363,2939,4139,4509,4458,4396,4505,,2363,2939,2042,1482,,,,,
7109,,,1728,4762,3951,4762,3563,4969,4902,,1728,9032,3222,233,,,,,
7110,,,2957,948,4234,3436,4981,3618,4155,,2957,948,1692,2199,,,,,
7111,,,2786,628,3329,4789,3443,3428,4287,,2786,628,4216,3826,,,,,
7112,,,1770,2060,4085,3614,3784,3188,4795,,1770,2060,2745,668,,,,,
7113,,,3566,3182,3156,3182,4914,3052,3340,,7836,7452,2045,670,,,,,
7114,,,2819,2812,3519,4436,4865,3742,3295,,2819,2812,2907,3826,,,,,
7115,,,3723,4986,3577,4583,3723,4702,4921,,7993,9256,1014,1953,,,,,
7116,,,3437,1165,3441,4357,4366,4287,4455,,7707,1165,183,3833,,,,,
7117,,,1723,1401,3839,4268,3661,3772,3381,,1723,1401,2487,673,,,,,
7118,,,3856,2359,3921,3983,4750,4717,4424,,8126,2359,1685,3827,,,,,
7119,,,2363,14,4329,3731,3789,4350,3866,,2363,14,2280,1482,,,,,
7120,,,1219,117,3126,3397,3573,3446,3418,,1219,117,1795,3831,,,,,
7121,,,4581,4402,3984,3984,3375,4919,3375,,8851,8672,1386,2199,,,,,
7122,,,2363,2074,4170,4062,4957,4724,4678,,2363,2074,3358,1481,,,,,
7123,,,76,1883,4399,4318,3573,4159,3856,,76,1883,1261,3829,,,,,
7124,,,3850,4467,4467,4467,3861,4294,4440,,8120,8737,3100,671,,,,,
7125,,,1298,49,3329,4789,3428,4159,4962,,1298,49,4215,3827,,,,,
7126,,,3828,948,4932,4734,3054,4426,4287,,8098,948,1692,3830,,,,,
7127,,,3901,2401,4064,4616,4431,3703,3445,,8171,2401,2840,670,,,,,
7128,,,1871,2914,3586,3679,4635,4424,4287,,1871,2914,4250,3829,,,,,
7129,,,4159,2624,3039,4167,4565,3742,4580,,8429,2624,4184,3827,,,,,
7130,,,1058,1408,4170,3345,3526,3372,4795,,1058,1408,3357,671,,,,,
7131,,,3082,341,3669,4936,3375,4480,4981,,7352,341,802,2199,,,,,
7132,,,1209,2054,3075,3075,3295,4888,4962,,1209,2054,2796,3827,,,,,
7133,,,2786,2448,4229,3955,4415,4832,3828,,2786,2448,3155,3835,,,,,
7134,,,2363,2798,3526,4170,4957,4659,4013,,2363,2798,3356,1482,,,,,
7135,,,3856,2455,4260,4156,3776,4424,4966,,8126,2455,2744,3825,,,,,
7136,,,3060,1037,3002,4386,4975,4355,3761,,7330,1037,3051,233,,,,,
7137,,,546,2522,4561,3209,3489,4919,3408,,546,2522,1600,2200,,,,,
7138,,,1355,4417,3115,3109,4668,3869,4648,,1355,8687,802,673,,,,,
7139,,,4622,1482,4987,4150,4367,4462,3645,,8892,1482,2744,672,,,,,
7140,,,4388,4080,4913,4080,4634,3723,4535,,8658,8350,2235,1952,,,,,
7141,,,666,3995,3995,3744,4776,4287,3297,,666,8265,2386,3828,,,,,
7142,,,884,4354,4354,4165,4587,3967,4746,,884,8624,2177,233,,,,,
7143,,,2344,4045,4064,4616,4776,3742,4776,,2344,8315,2840,3825,,,,,
7144,,,2426,1348,3345,4062,3295,4308,4424,,2426,1348,3355,3830,,,,,
7145,,,2027,1643,3165,4216,3165,4835,4538,,2027,1643,2859,1953,,,,,
7146,,,3253,1802,4429,4636,4142,4357,4142,,7523,1802,203,183,,,,,
7147,,,2363,1071,3004,3004,3397,4955,4788,,2363,1071,1794,1481,,,,,
7148,,,3792,794,3165,4113,3165,4984,3101,,8062,794,2858,675,,,,,
7149,,,1146,4669,4701,3687,3054,4426,4536,,1146,8939,2744,3830,,,,,
7150,,,2077,4399,4399,4318,3691,4311,4670,,2077,8669,1261,233,,,,,
7151,,,3780,2991,4235,3917,3101,4889,3543,,8050,2991,394,670,,,,,
7152,,,2363,760,4915,3033,3763,4519,4599,,2363,760,1404,1481,,,,,
7153,,,559,2189,4139,4509,3552,3723,4535,,559,2189,2042,1953,,,,,
7154,,,3372,4950,3918,4166,3696,3721,3836,,7642,9220,2745,672,,,,,
7155,,,1219,1132,3708,3274,4780,4635,3418,,1219,1132,16,3827,,,,,
7156,,,1792,162,3329,3443,3443,3703,3681,,1792,162,4215,671,,,,,
7157,,,1291,1116,3760,3070,3883,4308,4821,,1291,1116,3200,3835,,,,,
7158,,,4726,2279,4748,4639,4591,4715,4658,,8996,2279,2552,671,,,,,
7159,,,4061,1361,3126,3397,4695,4090,4670,,8331,1361,1794,233,,,,,
7160,,,456,914,3002,4386,3742,4832,3349,,456,914,3051,3835,,,,,
7161,,,3327,2448,4541,3955,3028,4984,3559,,7597,2448,3155,671,,,,,
7162,,,1956,3740,4877,3166,4120,3838,3640,,1956,8010,2653,671,,,,,
7163,,,838,4920,3669,3872,3251,4008,4125,,838,9190,803,671,,,,,
7164,,,2426,2054,3075,3075,3075,4717,3828,,2426,2054,2796,3824,,,,,
7165,,,1349,708,3061,4637,3414,4229,4535,,1349,708,1600,1952,,,,,
7166,,,2918,4907,4840,3647,4975,4090,3561,,2918,9177,892,233,,,,,
7167,,,2363,2054,3075,3075,3075,3649,3595,,2363,2054,2796,1481,,,,,
7168,,,1725,1165,4357,4142,4142,4828,3396,,1725,1165,183,673,,,,,
7169,,,225,3817,3083,4336,4105,4541,3677,,225,8087,3200,233,,,,,
7170,,,1400,3314,4958,3895,3723,3970,4538,,1400,7584,2368,1951,,,,,
7171,,,2363,25,3463,3514,3463,4290,4373,,2363,25,999,1481,,,,,
7172,,,3437,836,4370,3443,3443,3742,3437,,7707,836,4216,3828,,,,,
7173,,,642,1575,4553,4851,3846,3696,3323,,642,1575,2841,670,,,,,
7174,,,2500,2998,3481,3556,4097,4424,4821,,2500,2998,1028,3824,,,,,
7175,,,4965,1500,3649,4774,4140,3025,3703,,9235,1500,1164,671,,,,,
7176,,,488,2448,3318,3955,4366,4360,4142,,488,2448,3155,183,,,,,
7177,,,2605,1648,4341,4058,3613,4969,3014,,2605,1648,2744,233,,,,,
7178,,,2640,945,4113,4216,3165,4528,3449,,2640,945,2858,233,,,,,
7179,,,1144,2596,3821,3159,3567,3970,4702,,1144,2596,1600,1953,,,,,
7180,,,3748,4524,4524,3226,4914,4740,3110,,8018,8794,2948,671,,,,,
7181,,,2363,2019,4370,4789,3443,3611,4336,,2363,2019,4215,1482,,,,,
7182,,,3079,111,4214,4757,4795,3254,3217,,7349,111,524,670,,,,,
7183,,,4388,2218,4717,4734,3414,3111,4232,,8658,2218,1413,1951,,,,,
7184,,,456,1543,3385,4045,3054,4426,4455,,456,1543,2841,3826,,,,,
7185,,,681,4885,3582,4456,4871,3483,3696,,681,9155,186,674,,,,,
7186,,,2363,2885,4357,3253,4493,4043,4540,,2363,2885,183,1482,,,,,
7187,,,632,4130,3061,4967,3159,4086,4969,,632,8400,1600,233,,,,,
7188,,,2277,848,4738,3314,4048,4832,4424,,2277,848,2369,3829,,,,,
7189,,,2278,2244,3386,4767,4376,3723,4535,,2278,2244,2494,1954,,,,,
7190,,,2176,2448,4185,3955,3780,3744,4301,,2176,2448,3155,669,,,,,
7191,,,2149,258,3130,3627,3295,3437,4821,,2149,258,35,3830,,,,,
7192,,,3111,1972,3329,4789,4835,3133,4634,,7381,1972,4215,1953,,,,,
7193,,,2648,2484,4701,3826,3608,4536,3437,,2648,2484,2744,3829,,,,,
7194,,,2380,3478,4623,3459,4562,3446,3437,,2380,7748,2744,3824,,,,,
7195,,,2156,172,3488,4482,4780,3437,3828,,2156,172,2368,3828,,,,,
7196,,,2363,355,3075,3075,4203,3022,3087,,2363,355,2796,1481,,,,,
7197,,,2418,1538,3240,4595,4504,3308,4918,,2418,1538,1326,673,,,,,
7198,,,2278,1286,3435,3183,3592,4666,4702,,2278,1286,392,1951,,,,,
7199,,,1770,3253,3441,4357,3461,3331,4704,,1770,7523,183,671,,,,,
7200,,,749,876,3104,4375,4733,3396,4847,,749,876,4250,671,,,,,
7201,,,2363,1064,3870,4788,3700,4886,3959,,2363,1064,2333,1482,,,,,
7202,,,3437,824,3764,4196,4852,3437,3446,,7707,824,2744,3832,,,,,
7203,,,225,514,3195,3195,3060,4281,4566,,225,514,1096,234,,,,,
7204,,,3906,372,3115,3858,4676,4349,4847,,8176,372,803,671,,,,,
7205,,,23,4246,3347,3983,3375,4480,4981,,23,8516,1685,2199,,,,,
7206,,,3052,872,3318,3318,4908,3331,3559,,7322,872,4270,673,,,,,
7207,,,2600,2221,4645,3386,4574,3640,4175,,2600,2221,2494,673,,,,,
7208,,,1371,895,4128,4128,4128,3742,4821,,1371,895,1741,3833,,,,,
7209,,,1871,4793,4043,3104,4097,4159,3742,,1871,9063,4250,3836,,,,,
7210,,,3375,979,4216,4216,4113,4919,3375,,7645,979,2859,2200,,,,,
7211,,,4829,4524,3226,3226,4388,4890,4538,,9099,8794,2948,1952,,,,,
7212,,,3110,1767,3654,4694,3977,3343,3490,,7380,1767,1164,671,,,,,
7213,,,1400,987,3634,4591,4072,4388,4702,,1400,987,2552,1954,,,,,
7214,,,4741,2812,4436,3519,4865,3869,4704,,9011,2812,2907,672,,,,,
7215,,,981,2138,4341,3549,4082,3625,3888,,981,2138,2744,670,,,,,
7216,,,1072,948,3984,4103,3670,4717,4287,,1072,948,1693,3828,,,,,
7217,,,2363,1797,4863,3455,4486,4781,3486,,2363,1797,2552,1481,,,,,
7218,,,4975,2694,3745,4318,3788,4797,4746,,9245,2694,1261,233,,,,,
7219,,,2363,948,4200,4016,3830,4385,3322,,2363,948,1692,1481,,,,,
7220,,,2277,342,4879,3107,3632,3446,3856,,2277,342,2744,3827,,,,,
7221,,,1709,4551,4623,3728,4156,4832,4424,,1709,8821,2744,3830,,,,,
7222,,,2679,2218,4031,3687,4713,4658,4696,,2679,2218,1413,672,,,,,
7223,,,2436,4649,3338,5000,4424,4455,4455,,2436,8919,1046,3830,,,,,
7224,,,3901,2448,3633,3955,4740,4621,3559,,8171,2448,3155,669,,,,,
7225,,,2363,1748,4783,4845,3615,3021,4338,,2363,1748,3085,1482,,,,,
7226,,,2363,441,3983,3311,4437,3798,3927,,2363,441,2092,1482,,,,,
7227,,,2137,117,3004,3004,4363,4353,3642,,2137,117,1795,672,,,,,
7228,,,2363,2448,3697,3955,4044,3108,4016,,2363,2448,3155,1482,,,,,
7229,,,1291,1228,3113,3113,3573,3001,3828,,1291,1228,1415,3826,,,,,
7230,,,4536,2087,4410,4470,4097,4308,3297,,8806,2087,2598,3827,,,,,
7231,,,1812,3643,4022,4793,4054,3408,4480,,1812,7913,4250,2199,,,,,
7232,,,1752,1602,3983,3347,4780,4717,3349,,1752,1602,1685,3831,,,,,
7233,,,1284,2438,4394,3599,4118,4149,4569,,1284,2438,2814,670,,,,,
7234,,,557,1348,3526,3157,4942,4018,3595,,557,1348,3357,670,,,,,
7235,,,2363,2746,3641,3972,3260,4354,3896,,2363,2746,2142,1481,,,,,
7236,,,85,788,3347,3983,4750,4901,3343,,85,788,1685,670,,,,,
7237,,,1400,2419,3909,4628,3891,4229,3667,,1400,2419,889,1952,,,,,
7238,,,2753,3263,3263,3263,3909,3424,4810,,2753,7533,2816,669,,,,,
7239,,,859,2621,3503,4986,3729,3418,3349,,859,2621,1015,3832,,,,,
7240,,,2324,243,3053,4839,3356,4847,3178,,2324,243,1095,670,,,,,
7241,,,365,1429,3338,3070,4357,4360,3253,,365,1429,191,183,,,,,
7242,,,2363,601,3274,3759,4024,4116,3578,,2363,601,2368,1482,,,,,
7243,,,3742,1433,4305,3647,4907,4159,4424,,8012,1433,891,3826,,,,,
7244,,,256,395,3931,3949,3510,3625,3218,,256,395,172,672,,,,,
7245,,,4159,232,3608,3776,3054,4424,4821,,8429,232,2744,3831,,,,,
7246,,,2866,3210,4517,4436,3054,4426,3856,,2866,7480,2907,3825,,,,,
7247,,,2363,2448,3999,3955,3375,4605,3418,,2363,2448,3156,1481,,,,,
7248,,,4097,381,3342,4376,4376,4287,4455,,8367,381,2494,3829,,,,,
7249,,,666,2812,4517,3519,3743,4717,4424,,666,2812,2907,3830,,,,,
7250,,,3295,1408,4170,3345,3526,4159,4962,,7565,1408,3358,3829,,,,,
7251,,,2336,1710,4607,3368,3353,3418,3828,,2336,1710,2599,3824,,,,,
7252,,,2301,1584,4514,4998,3977,3230,3078,,2301,1584,1164,671,,,,,
7253,,,4424,4339,3891,4088,3809,4888,3349,,8694,8609,889,3833,,,,,
7254,,,1313,1002,4757,3391,4214,4890,4316,,1313,1002,524,1952,,,,,
7255,,,2434,1428,3951,4500,4437,4997,4842,,2434,1428,2092,671,,,,,
7256,,,1371,117,3126,3397,3397,4962,3295,,1371,117,1796,3834,,,,,
7257,,,1741,948,4561,3229,4223,4997,4741,,1741,948,1693,670,,,,,
