Year,Month,Type,Country,"HS Code","Statistic Code","Unit Code",Description,"Quantity (Mar 2020)","CIF (BAHT)(Mar 2020)","Quantity (Jan - Mar 2020)","CIF (BAHT)(Jan - Mar 2020)"
2563,3,1,AT,84819090,000,KGM,"Other (KGM)",335609,258344485,981890,703820201
2563,3,1,AR,84821000,000,C62,"Ball bearings (C62)",24912747,642610617,72662105,1809192730
2563,3,1,AT,84822000,000,C62,"Tapered roller bearings, including cone and tapered roller assemblies (C62)",488573,107575262,1636394,366239248
2563,3,1,AT,84823000,000,C62,"Spherical roller bearings (C62)",1321315,82407300,4151319,256716219
2563,3,1,AU,84824000,000,C62,"Needle roller bearings (C62)",9478323,120622097,25873373,345813271
2563,3,1,AT,84825000,000,C62,"Other cylindrical roller bearings (C62)",1510402,128870647,4718040,360953342
2563,3,1,AE,84828000,000,C62,"Other, including combined ball/roller bearings (C62)",16732571,136964895,49786883,453803948
2563,3,1,AT,84829100,000,KGM,"Balls, needles and rollers (KGM)",684184,143331585,1833341,384902064
2563,3,1,AE,84829900,000,KGM,"Other (KGM)",1043724,243884941,2767952,669111486
2563,3,1,AU,84831010,000,C62,"For machinery of heading 84.29 or 84.30 (C62)",477,3898694,2374,17457075
2563,3,1,BR,84831024,000,C62,"For vehicles of heading 87.11 (C62)",272276,66923970,630533,198395967
2563,3,1,AT,84831025,000,C62,"For vehicles of a cylinder capacity not exceeding 2,000 cc (C62)",120362,150435893,317865,376039912
2563,3,1,CN,84831026,000,C62,"For vehicles of a cylinder capacity exceeding 2,000 cc but not exceeding 3,000 cc (C62)",108064,194013579,309881,577190402
2563,3,1,CN,84831027,000,C62,"For vehicles of a cylinder capacity exceeding 3,000 cc (C62)",6067,22671587,24699,84666119
2563,3,1,CN,84831031,000,C62,"Of an output not exceeding 22.38 kW (C62)",0,0,3,133804
2563,3,1,AE,84831039,000,C62,"Other (C62)",12705,6810584,35491,19545085
2563,3,1,AE,84831090,000,C62,"Other (C62)",30729511,201093553,77267449,543087219
2563,3,1,CN,84832020,000,C62,"For machinery of heading 84.29 or 84.30 (C62)",1,3418,31,283767
2563,3,1,BR,84832030,000,C62,"For engines of vehicles of Chapter 87 (C62)",1354,527743,3913,2019139
2563,3,1,AT,84832090,000,C62,"Other (C62)",261130,36000956,709881,95022698
2563,3,1,CN,84833030,001,C62,"Bearing housings (C62)",6202,3143224,17787,8020234
2563,3,1,CN,84833030,002,C62,"Plain shaft bearings (C62)",836313,15956316,2283575,44485428
2563,3,1,AT,84833030,090,C62,"Other (C62)",1174579,31039336,3342062,88040043
2563,3,1,CA,84833090,001,C62,"Bearing housings (C62)",9697,7741912,57836,16490427
2563,3,1,AT,84833090,002,C62,"Plain shaft bearings (C62)",687647,13509121,2611986,49532947
2563,3,1,US,84833090,003,C62,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (C62)",4,7096,4,7096
2563,3,1,AT,84833090,090,C62,"Other (C62)",6270578,77682554,15472391,231537621
2563,3,1,AU,84834020,000,C62,"For marine vessels (C62)",533,18690557,2602,35596021
2563,3,1,AU,84834030,000,C62,"For machinery of heading 84.29 or 84.30 (C62)",279,31365287,1413,95830128
2563,3,1,CN,84834040,000,C62,"For vehicles of Chapter 87 (C62)",7862,1073610,19177,8442890
2563,3,1,BE,84834090,001,C62,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (C62)",914,4909694,1602,9843722
2563,3,1,AU,84834090,090,C62,"Other (C62)",712300,219289728,2217855,683739871
2563,3,1,AT,84835000,001,C62,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (C62)",127706,675141,128078,1541746
2563,3,1,BR,84835000,002,C62,"Of a kind used as components in passenger motor vehicles (C62)",9404,3958072,43512,18679857
2563,3,1,AR,84835000,090,C62,"Other (C62)",4446944,268169729,13075842,804292939
2563,3,1,AT,84836000,001,C62,"Clutches (C62)",308487,14450207,894890,61651971
2563,3,1,AT,84836000,002,C62,"Shaft couplings (including universal joints) (C62)",51349,17589573,160788,43868561
2563,3,1,CA,84836000,004,C62,"Of a kind used as components in passenger motor vehicles (C62)",1811,569735,1841,673069
2563,3,1,AE,84836000,090,C62,"Other (C62)",4159579,169704219,14119813,389881992
2563,3,1,CN,84839011,000,KGM,"For tractors of subheading 8701.10 or 8701.91 to 8701.95 (KGM)",0,0,2606,298272
2563,3,1,CH,84839013,000,KGM,"For other tractors of heading 87.01 (KGM)",238,324765,303,371318
2563,3,1,AT,84839014,000,KGM,"For goods of heading 87.11 (KGM)",27909,11236408,52041,23446279
2563,3,1,AT,84839015,000,KGM,"For other goods of Chapter 87 (KGM)",22305,8569371,92029,35432881
2563,3,1,US,84839019,001,KGM,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (C62)",0,0,5,33825
2563,3,1,AT,84839019,090,KGM,"Other (C62)",68843,33105942,154994,65415002
2563,3,1,AT,84839091,000,KGM,"For goods of subheading 8701.10 or 8701.91 to 8701.95 (KGM)",911,1333664,2240,3118694
2563,3,1,AR,84839093,000,KGM,"For other tractors of heading 87.01 (KGM)",18280,1593597,35411,3829189
2563,3,1,CN,84839094,000,KGM,"For goods of heading 87.11 (KGM)",91412,37158125,280503,113415672
2563,3,1,AT,84839095,000,KGM,"For other goods of Chapter 87 (KGM)",78709,39658749,275498,121181137
2563,3,1,AT,84839099,001,KGM,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (KGM)",54394,13702460,110252,26747403
2563,3,1,AI,84839099,090,KGM,"Other (KGM)",1572873,683545290,4404731,1909737207
2563,3,1,AE,84841000,000,KGM,"Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal (KGM)",214287,230757473,701383,708196355
2563,3,1,AT,84842000,001,KGM,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (KGM)",827,1279035,1753,2991022
2563,3,1,AT,84842000,090,KGM,"Other (KGM)",29082,86769764,83831,168823330
2563,3,1,AE,84849000,000,KGM,"Other (KGM)",82742,183821148,252745,426058887
2563,3,1,CN,84861020,000,C62,"Spin dryers for semiconductor wafer processing (C62)",0,0,1,15646
2563,3,1,DE,84861030,000,C62,"Machines for working any material by removal of material, by laser or other light or photon beam in the production of semiconductor wafers (C62)",0,0,40,4425
2563,3,1,JP,84861040,000,C62,"Machines and apparatus for sawing monocrystal semiconductor boules into slices, or wafers into chips (C62)",8,33218491,13,46982518
2563,3,1,CN,84861050,000,C62,"Grinding, polishing and lapping machines for processing of semiconductor wafers (C62)",1,1062,32,14666621
2563,3,1,CN,84861090,000,C62,"Other (C62)",3,5924164,4,5947253
2563,3,1,CN,84862011,000,C62,"Chemical vapour deposition apparatus for semiconductor production (C62)",1,735,8,12958089
2563,3,1,CN,84862013,000,C62,"Apparatus for physical deposition by sputtering on semiconductor wafers; physical deposition apparatus for semiconductor production (C62)",0,0,1,282766
2563,3,1,CH,84862019,000,C62,"Other (C62)",2,889924,29,152062617
2563,3,1,HK,84862029,000,C62,"Other (C62)",2,13453,2,13453
2563,3,1,CN,84862031,000,C62,"Deflash machines for cleaning and removing contaminants from the metal leads of semiconductor packages prior to the electroplating process; spraying appliances for etching, stripping or cleaning semiconductor wafers (C62)",32,59885,161,215135
2563,3,1,CN,84862032,000,C62,"Equipment for dry-etching patterns on semiconductor materials (C62)",2949,697967,5538,1438987
2563,3,1,CN,84862033,000,C62,"Apparatus for wet etching, developing, stripping or cleaning semiconductor wafers (C62)",1,1126485,4,1292022
2563,3,1,CN,84862039,000,C62,"Other (C62)",14,856813,28,8387827
2563,3,1,HK,84862049,000,C62,"Other (C62)",5,22730,16,78766
2563,3,1,CN,84862091,000,C62,"Lasercutters for cutting contacting tracks in semiconductor production by laser beam (C62)",0,0,1,8049960
2563,3,1,JP,84862092,000,C62,"Machines for bending, folding and straightening semiconductor leads (C62)",0,0,1,2171585
2563,3,1,CN,84862093,000,C62,"Resistance heated furnaces and ovens for the manufacture of semiconductor devices on semiconductor wafers (C62)",0,0,3,751017
2563,3,1,CN,84862095,000,C62,"Automated machines for the placement or the removal of components or contact elements on semiconductor materials (C62)",1,3416475,426,10085569
2563,3,1,CN,84862099,000,C62,"Other (C62)",8,1976559,38,20986704
2563,3,1,CN,84863020,000,C62,"Apparatus for wet etching, developing, stripping or cleaning flat panel displays (C62)",0,0,60,6070
2563,3,1,CN,84863090,000,C62,"Other (C62)",631,144642,2016,226107
2563,3,1,CN,84864020,000,C62,"Die attach apparatus, tape automated bonders, wire bonders and encapsulation equipment for the assembly of semiconductors; automated machines for transport, handling and storage of semiconductor wafers, wafer cassettes, wafer boxes and other materials for (C62)",15,52392451,53,96850625
2563,3,1,CN,84864030,000,C62,"Moulds for manufacture of semiconductor devices (C62)",0,0,5,144929
2563,3,1,CN,84864040,000,C62,"Optical stereoscopic microscopes fitted with equipment specifically designed for the handling and transport of semiconductor wafers or reticles (C62)",240,8360,240,8360
2563,3,1,CN,84864060,000,C62,"Electron beam microscopes fitted with equipment specifically designed for the handling and transport of semiconductor wafers or reticles (C62)",0,0,1020,23534
2563,3,1,TW,84864070,000,C62,"Pattern generating apparatus of a kind used for producing masks or reticles from photoresist coated substrates (C62)",0,0,2,91084
2563,3,1,CN,84864090,000,C62,"Other (C62)",14,571523,76,130703142
2563,3,1,CN,84869011,000,KGM,"Of apparatus for rapid heating of semiconductor wafers (KGM)",88,147201,291,383025
2563,3,1,CN,84869012,000,KGM,"Of spin dryers for semiconductor wafer processing (KGM)",0,0,17,10676
2563,3,1,GB,84869013,000,KGM,"Of machines for working any material by removal of material, by laser or other light or photon beam in the production of semiconductor wafers (KGM)",0,0,0,157114
2563,3,1,CN,84869014,000,KGM,"Tool holders and self-opening dieheads; work holders; dividing heads and other special attachments for machine tools (KGM)",0,0,1,22485
2563,3,1,CN,84869015,000,KGM,"Other (KGM)",7159,5121076,21466,15055234
2563,3,1,JP,84869016,000,KGM,"Of grinding, polishing and lapping machines for processing of semiconductor wafers (KGM)",0,0,1,2000
2563,3,1,CN,84869019,000,KGM,"Other (KGM)",9,28924,2697,2084619
2563,3,1,DE,84869021,000,KGM,"Of chemical vapour deposition apparatus for semiconductor production (KGM)",33,294372,33,294372
2563,3,1,US,84869022,000,KGM,"Of epitaxial deposition machines for semiconductor wafers; of spinners for coating photographic emulsions on semiconductor wafers (KGM)",0,0,180,102889
2563,3,1,JP,84869024,000,KGM,"Tool holders and self-opening dieheads; work holders; dividing heads and other special attachments for machine tools (KGM)",0,0,47,36497
2563,3,1,CN,84869025,000,KGM,"Other (KGM)",1,18883,104,62905
2563,3,1,DE,84869026,000,KGM,"Tool holders and self-opening dieheads; workholders; dividing heads and other special attachments for machine tools (KGM)",1,601415,1,1235701
2563,3,1,CN,84869028,000,KGM,"Of resistance heated furnaces and ovens for the manufacture of semiconductor devices on semiconductor wafers; of inductance or dielectric furnaces and ovens for the manufacture of semiconductor devices on semiconductor wafers (KGM)",0,0,4,2215
2563,3,1,CN,84869029,000,KGM,"Other (KGM)",67,251405,180,595300
2563,3,1,RO,84869031,000,KGM,"Of apparatus for dry etching patterns on flat panel display substrates (KGM)",0,0,18,45000
2563,3,1,US,84869032,000,KGM,"Tool holders and self-opening dieheads; work holders; dividing heads and other special attachments for machine tools (KGM)",0,0,1,16854
2563,3,1,MY,84869033,000,KGM,"Other (KGM)",1915,38312,1915,38312
2563,3,1,CN,84869039,000,KGM,"Other (KGM)",4,12993,458,5522792
2563,3,1,US,84869041,000,KGM,"Of focused ion beam milling machine to produce or repair masks and reticles for patterns on semiconductor devices (KGM)",15,1095288,15,1095288
2563,3,1,CN,84869042,000,KGM,"Of die attach apparatus, tape automated bonders, wire bonders and of encapsulation equipment for assembly of semiconductors (KGM)",63,2795987,102,2829930
2563,3,1,VN,84869043,000,KGM,"Of automated machines for the transport, handling and storage of semiconductor wafers, wafer cassettes, wafer boxes and other materials for semiconductor devices (KGM)",448,4852912,448,4852912
2563,3,1,CN,84869045,000,KGM,"Of electron beam microscopes fitted with equipment specifically designed for the handling and transport of semiconductor wafers or reticles (KGM)",20,28747,20,28747
2563,3,1,CN,84869049,000,KGM,"Other (KGM)",348,2342312,2284,4465875
2563,3,1,CN,84871000,000,KGM,"Ships’ or boats’ propellers and blades therefor (KGM)",3018,4682971,9512,10827260
2563,3,1,AT,84879000,001,KGM,"Imported or ordered to imported by the State Railway of Thailand for rail locomotives of heading 86.02 (KGM)",209,460941,1129,1400439
2563,3,1,CN,84879000,002,KGM,"Oil seal rings (KGM)",23945,21197067,67186,61139569
2563,3,1,CN,84879000,003,KGM,"Hand wheels (KGM)",25,27716,42,53334
2563,3,1,AT,84879000,090,KGM,"Other (KGM)",34867,61604033,128175,189183083
2563,3,1,AE,85011021,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",2106686,60092912,5380194,155703590
2563,3,1,CN,85011022,000,C62,"Other, of an output not exceeding 5 W (C62)",996272,22525216,2883881,66411574
2563,3,1,AT,85011029,000,C62,"Other (C62)",1062198,92250897,2996817,245303599
2563,3,1,CH,85011030,000,C62,"Spindle motors (C62)",334594,17938032,985028,54052359
2563,3,1,AT,85011041,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",1202175,74830555,3003107,185804683
2563,3,1,AT,85011049,000,C62,"Other (C62)",4941964,426601548,16733973,1176997685
2563,3,1,CN,85011051,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",29025,2962552,65732,6665932
2563,3,1,CH,85011059,000,C62,"Other (C62)",3576,2562858,16047,9552380
2563,3,1,AU,85011060,000,C62,"Spindle motors (C62)",2043,5383982,2177,5948647
2563,3,1,CH,85011091,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",529919,89845035,1561592,248517001
2563,3,1,AT,85011099,000,C62,"Other (C62)",6428632,498101840,20479474,1401910651
2563,3,1,CH,85012012,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",44132,5504752,152449,24845373
2563,3,1,AT,85012019,000,C62,"Other (C62)",301217,54701615,921531,144732693
2563,3,1,CN,85012021,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",7,360086,9,462110
2563,3,1,AU,85012029,000,C62,"Other (C62)",140036,23412883,190764,50326512
2563,3,1,BE,85013130,000,C62,"Motors of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",711991,352345946,1938327,857687136
2563,3,1,AT,85013140,000,C62,"Other motors (C62)",1903144,522427826,4828159,1276613857
2563,3,1,AU,85013150,000,C62,"Generators (C62)",50169,65083342,124532,356380079
2563,3,1,CN,85013221,000,C62,"Motors of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",3160,7171838,11327,25420199
2563,3,1,AU,85013222,000,C62,"Other motors (C62)",7969,4705988,17013,16604774
2563,3,1,CN,85013223,000,C62,"Generators (C62)",404,6123890,922,24509946
2563,3,1,CN,85013232,000,C62,"Other motors (C62)",24,787583,2481,45539675
2563,3,1,CN,85013233,000,C62,"Generators (C62)",6,4439,10,11201
2563,3,1,CN,85013300,001,C62,"DC motors (C62)",6,46707,13,2718651
2563,3,1,CN,85013300,002,C62,"Dc generators (dynamos) (C62)",1,132002,1,132002
2563,3,1,CN,85013400,001,C62,"DC motors (C62)",4,4487340,12,7055279
2563,3,1,CH,85014011,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",378712,107232365,1183327,262036062
2563,3,1,CN,85014019,000,C62,"Other (C62)",76474,22629890,175372,56657579
2563,3,1,CN,85014021,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",0,0,25,31340
2563,3,1,CN,85014029,000,C62,"Other (C62)",62967,33032429,138472,95936039
2563,3,1,BE,85015111,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",11159,3703713,13244,11421187
2563,3,1,AT,85015119,000,C62,"Other (C62)",2561173,249445245,6789150,673816406
2563,3,1,CN,85015211,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",2537,7336287,7601,20421578
2563,3,1,AT,85015219,000,C62,"Other (C62)",211909,35765408,220219,78925612
2563,3,1,CH,85015221,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",458,2283391,2275,8427822
2563,3,1,AE,85015229,000,C62,"Other (C62)",34200,129158985,56820,384210473
2563,3,1,DE,85015231,000,C62,"Of a kind used for the goods of heading 84.15, 84.18, 84.50, 85.09 or 85.16 (C62)",6,19687,7,113885
2563,3,1,AU,85015239,000,C62,"Other (C62)",81128,30400442,114007,106161678
2563,3,1,BR,85015300,000,C62,"Of an output exceeding 75 kW (C62)",3734,159752363,5020,403015914
2563,3,1,CN,85016110,000,C62,"Of an output not exceeding 12.5 kVA (C62)",3250,3647077,8161,14679580
2563,3,1,AU,85016120,000,C62,"Of an output exceeding 12.5 kVA (C62)",30,3022647,374,9205150
2563,3,1,CN,85016210,000,C62,"Of an output exceeding 75 kVA but not exceeding 150 kVA (C62)",16,3218391,70,32581155
2563,3,1,CN,85016220,000,C62,"Of an output exceeding 150 kVA but not exceeding 375 kVA (C62)",3,227070,42,3112542
2563,3,1,BR,85016300,000,C62,"Of an output exceeding 375 kVA but not exceeding 750 kVA (C62)",13,1804268,46,13295297
2563,3,1,AT,85016400,000,C62,"Of an output exceeding 750 kVA (C62)",238,13635169,517,24964218
2563,3,1,CN,85021100,000,C62,"Of an output not exceeding 75 kVA (C62)",642,31981849,3257,154588527
2563,3,1,CA,85021100,999,KGM,"CKD (KGM)",28476,12518943,85526,27153499
2563,3,1,AE,85021210,000,C62,"Of an output exceeding 75 kVA but not exceeding 125 kVA (C62)",24,6964093,78,24166257
2563,3,1,CN,85021210,999,KGM,"CKD (KGM)",7187,2031519,51377,9847344
2563,3,1,CN,85021220,000,C62,"Of an output exceeding 125 kVA but not exceeding 375 kVA (C62)",23,19924052,75,44720860
2563,3,1,CN,85021220,999,KGM,"CKD (KGM)",38460,9653068,193576,40827024
2563,3,1,CN,85021320,000,C62,"Of an output of 12,500 kVA  or more (C62)",0,0,1,3797613
2563,3,1,AU,85021390,000,C62,"Other (C62)",47,27209776,163,108410556
2563,3,1,CN,85021390,999,KGM,"CKD (KGM)",131210,20203647,253940,62266107
2563,3,1,CN,85022010,000,C62,"Of an output not exceeding 75 kVA (C62)",1196,14245812,4299,35494572
2563,3,1,CN,85022010,999,KGM,"CKD (KGM)",2339,211041,21598,2530254
2563,3,1,AT,85022030,000,C62,"Of an output exceeding 100 kVA but not exceeding 10,000 kVA (C62)",149,26232474,1033,44580795
2563,3,1,CN,85022030,999,KGM,"CKD (KGM)",0,0,23771,1938453
2563,3,1,AU,85022049,000,C62,"Other (C62)",1799,11578532,3440,38535172
2563,3,1,CN,85022049,999,KGM,"CKD (KGM)",0,0,23952,7589933
2563,3,1,CN,85023110,000,C62,"Of an output not exceeding 10,000 kVA (C62)",2,10870,13,16191917
2563,3,1,HK,85023120,001,C62,"Of an output 10,000 KW or more (C62)",0,0,2,15368
2563,3,1,HK,85023120,090,C62,"Other (C62)",1,4839,1,4839
2563,3,1,JP,85023120,999,KGM,"CKD (KGM)",11,7834,11,7834
2563,3,1,CN,85023910,000,C62,"Of an output not exceeding 10 kVA (C62)",110262,1560823,110268,8726446
2563,3,1,CN,85023920,000,C62,"Of an output exceeding 10 kVA but not exceeding 10,000 kVA (C62)",62,2004667,231,68465307
2563,3,1,CN,85023920,999,KGM,"CKD (KGM)",16165,5024158,18863,6122083
2563,3,1,IN,85023932,000,C62,"Of an output of 12,500 kVA or more (C62)",0,0,11,24506339
2563,3,1,CN,85023932,999,KGM,"CKD (KGM)",468617,1383772616,547423,1483956198
2563,3,1,CN,85023939,000,C62,"Other (C62)",1288,1504630,7816,25493584
2563,3,1,CN,85023939,999,KGM,"CKD (KGM)",14510,2605766,21508,5981383
2563,3,1,BE,85024000,000,C62,"Electric rotary converters (C62)",13,721327,103,7092692
2563,3,1,AU,85030020,000,KGM,"Parts of generators (including generating sets) of heading 85.01 or 85.02, of an output of 12,500 kVA or more (KGM)",30399,12084313,82273,23497141
2563,3,1,AT,85030090,000,KGM,"Other (KGM)",1807456,414974796,5702656,1218951693
2563,3,1,AT,85041000,001,C62,"Ballasts for fluorescent (C62)",69382,9431589,167396,17580074
2563,3,1,AT,85041000,090,C62,"Other (C62)",7820,6768160,20396,13271274
2563,3,1,CA,85042111,000,KGM,"Instrument transformers with a power handing capacity not exceeding 1 kVA and of a high side voltage voltage of 110 kV or more (KGM)",41280,20254154,240685,91267505
2563,3,1,IN,85042111,999,KGM,"CKD (KGM)",17,45493,81,104061
2563,3,1,AU,85042119,000,KGM,"Other (KGM)",4982,3429305,17872,13478232
2563,3,1,CN,85042119,999,KGM,"CKD (KGM)",0,0,4,565
2563,3,1,ES,85042192,000,KGM,"Having a power handling capacity exceeding 10 kVA and of a high side voltage of 110 kV or more (KGM)",0,0,1065,266081
2563,3,1,BE,85042192,999,KGM,"CKD (KGM)",894,449679,894,449679
2563,3,1,IN,85042193,000,C62,"Having a power handling capacity exceeding 10 kVA and of a high side voltage of 66 kV or more, but less than 110 kV (C62)",0,0,2,855654
2563,3,1,AT,85042199,000,C62,"Other (C62)",172789,14880279,406579,64975889
2563,3,1,CN,85042199,999,KGM,"CKD (KGM)",2,45096,142495,20207834
2563,3,1,CN,85042219,000,C62,"Other (C62)",519,2676955,14893,6076008
2563,3,1,CN,85042299,000,C62,"Other (C62)",185,2919133,4956,7520260
2563,3,1,IT,85042299,999,KGM,"CKD (KGM)",7910,5662977,7910,5662977
2563,3,1,CN,85042310,000,C62,"Having a power handling capacity not exceeding 15,000 kVA (C62)",20174,339123,44997,9828524
2563,3,1,CN,85042322,000,C62,"Exceeding 20,000 kVA but not exceeding 30,000 kVA (C62)",0,0,4,145617
2563,3,1,CN,85042329,000,C62,"Other (C62)",298212,15045072,599860,33821326
2563,3,1,AT,85043111,000,C62,"With a voltage rating of 110 kV or more (C62)",37,379847,77,914845
2563,3,1,CN,85043112,000,C62,"With a voltage rating of 66 kV or more, but less than 110 kV (C62)",0,0,44,43280
2563,3,1,CN,85043113,000,C62,"With a voltage rating of 1 kV or more, but less than 66 kV (C62)",12,110768,89,954632
2563,3,1,AE,85043119,000,C62,"Other (C62)",202042,20996067,711670,88802730
2563,3,1,CN,85043121,000,C62,"Ring current transformers with a voltage rating not exceeding 220 kV (C62)",102,687602,544,1361683
2563,3,1,CN,85043122,000,C62,"Other (C62)",35784,954480,56571,2407259
2563,3,1,DE,85043123,000,C62,"With a voltage rating of 66 kV or more, but less than 110 kV (C62)",3,1023381,3,1023381
2563,3,1,AT,85043124,000,C62,"With a voltage rating of 1 kV or more, but less than 66 kV (C62)",48,647233,135,2145685
2563,3,1,AT,85043129,000,C62,"Other (C62)",6844,15841755,26135,38199585
2563,3,1,CN,85043130,000,C62,"Flyback transformers (C62)",1900,83852,1912,87019
2563,3,1,CA,85043140,000,C62,"Intermediate frequency transformers (C62)",5595,713560,9285,1875646
2563,3,1,CN,85043191,000,C62,"Of a kind used with toys, scale models or similar recreational models (C62)",92,913096,200,1487116
2563,3,1,AE,85043192,000,C62,"Other matching transformers (C62)",196586,10383557,948629,36601621
2563,3,1,CN,85043193,000,C62,"Step up/down transformers; slide requlators (C62)",73431,2556074,222573,9811919
2563,3,1,AE,85043199,000,C62,"Other (C62)",12612052,363228968,40221258,1219644066
2563,3,1,CN,85043211,000,C62,"Matching transformers (C62)",725049,16663143,1075618,27054966
2563,3,1,CN,85043219,000,C62,"Other (C62)",84402,2161576,165486,13856913
2563,3,1,CA,85043220,000,C62,"Other, of a kind used with toys, scale models or similar recreational models (C62)",2348,1389290,9024,4190978
2563,3,1,CN,85043230,000,C62,"Other, having a minimum frequency of 3 MHz (C62)",12,742016,140456,1584370
2563,3,1,TW,85043241,000,C62,"Matching transformers (C62)",0,0,100,915
2563,3,1,AT,85043249,000,C62,"Other (C62)",21979,23229276,1211521,41418829
2563,3,1,FI,85043251,000,C62,"Matching transformers (C62)",0,0,1,3519
2563,3,1,BR,85043259,000,C62,"Other (C62)",67419,5851499,276018,19264459
2563,3,1,CN,85043319,000,C62,"Other (C62)",22180,1020033,37324,2636469
2563,3,1,CH,85043391,000,C62,"Matching transformers (C62)",0,0,1,25475
2563,3,1,AT,85043399,000,C62,"Other (C62)",196678,23642310,305848,316052168
2563,3,1,CN,85043414,000,C62,"Matching transformers (C62)",13,3471596,31,17235909
2563,3,1,CN,85043415,000,C62,"Explosion proof dry type transformers (C62)",10696,409237,24549,887711
2563,3,1,AU,85043416,000,C62,"Other (C62)",15,5385280,77,24756828
2563,3,1,DE,85043425,000,C62,"Matching transformers (C62)",0,0,3,36679
2563,3,1,CN,85043426,000,C62,"Explosion proof dry type transformers (C62)",0,0,4,1527871
2563,3,1,AT,85043429,000,C62,"Other (C62)",1143124,88295350,2663592,323828736
2563,3,1,AE,85044011,000,C62,"Uninterrupted power supplies (UPS) (C62)",19677,58119191,56045,153629168
2563,3,1,AT,85044019,000,C62,"Other (C62)",151092,98728503,552676,269099928
2563,3,1,AE,85044020,000,C62,"Battery chargers having a rating exceeding 100 kVA (C62)",557327,38409075,1345008,81888786
2563,3,1,AF,85044030,000,C62,"Other rectifiers (C62)",7675673,123920821,14488243,372327675
2563,3,1,AT,85044040,000,C62,"Inverters (C62)",252164,339612155,502557,843440128
2563,3,1,AE,85044090,000,C62,"Other (C62)",3386475,715648137,9836302,2320391381
2563,3,1,AR,85045010,000,C62,"Inductors for power supplies for automatic data processing machines and units thereof, and for telecommunications apparatus (C62)",12078944,25355493,40115320,87063512
2563,3,1,AU,85045020,000,C62,"Chip type fixed inductors (C62)",249565574,244631359,690789102,714715808
2563,3,1,AT,85045093,000,C62,"Having a power handling capacity not exceeding 2,500 kVA (C62)",348250074,720435302,988993333,2031742459
2563,3,1,CN,85045094,000,C62,"Having a power handling capacity exceeding 2,500 kVA but not exceeding 10,000 kVA (C62)",272410,369453,502140,6296340
2563,3,1,CN,85045095,000,C62,"Having a power handling capacity exceeding 10,000 kVA (C62)",288077,1133398,494589,1791738
2563,3,1,BE,85049010,000,KGM,"Of goods of subheading of 8504.10 (KGM)",27975,1853945,45614,3728675
2563,3,1,BE,85049020,000,KGM,"Printed circuit assemblies for the goods of subheading 8504.40.11, 8504.40.19 or 8504.50.10 (KGM)",21155,10038710,77483,23870330
2563,3,1,CN,85049031,000,KGM,"Radiator panels; flat tube radiator assemblies of a kind used for distribution and power transformers (KGM)",3149,214245,13559,813399
2563,3,1,AU,85049039,000,KGM,"Other (KGM)",177448,36955231,242223,59145464
2563,3,1,CN,85049041,000,KGM,"Radiator panels; flat tube radiator assemblies of a kind used for distribution and power transformers (KGM)",56990,4888161,60100,5137892
2563,3,1,CH,85049049,000,KGM,"Other (KGM)",8592,3730964,24891,11321492
2563,3,1,AT,85049090,000,KGM,"Other (KGM)",294512,109959907,864021,278244804
2563,3,1,AT,85051100,000,KGM,"Of metal (KGM)",697444,356209138,1833839,1014103889
2563,3,1,AT,85051900,000,KGM,"Other (KGM)",671502,250241915,2281810,753134135
2563,3,1,AT,85052000,000,KGM,"Electro-magnetic couplings, clutches and brakes (KGM)",31039,18690431,77502,50690110
2563,3,1,AT,85059000,000,KGM,"Other, including parts (KGM)",415015,150944517,1090856,389970639
